link2;nom;departement;circonscription;sexe;nom candidat;prénom candidat;age_candidat;nuance_politique;csp;personnalité_bool;candidat_sortant;parti_predecesseur2007;chomage_moyen_2012;age_moy_2012;region_uda_8_wcorse;voixModele1;%_voix/ins;%_voix/exp;prediction;modele2Voix;modele2rounded
Joaquim PUEYO_61_1;Joaquim PUEYO;61;1;M;PUEYO;Joaquim;67;PS;7;Oui;Oui;Oui;9.2;44.0955830785;4;10370;14.91;24.59;0.0523003478983;11891.891843399948;11892
Bertrand DENIAUD_61_1;Bertrand DENIAUD;61;1;M;DENIAUD;Bertrand;45;LR-UMP;3;Non;Non;Oui;9.2;44.0955830785;4;14728;21.18;34.92;-0.0951947860015;11829.026085213756;11829
Claudine PROD'HOMME_61_1;Claudine PROD'HOMME;61;1;F;PROD'HOMME;Claudine;75;LR-UMP;7;Non;Non;Non;9.2;44.0955830785;4;1383;1.99;3.28;-0.197160637657;878.3377374510492;878
Raymond HERBRETEAU_61_1;Raymond HERBRETEAU;61;1;M;HERBRETEAU;Raymond;67;FN;7;Non;Non;Non;9.2;44.0955830785;4;8695;12.5;20.62;-0.117935469345;6627.261646090659;6627
Isabelle ROBERT_61_1;Isabelle ROBERT;61;1;F;ROBERT;Isabelle;35;EELV;3;Non;Non;Non;9.2;44.0955830785;4;964;1.39;2.29;-0.211785578492;591.9587649537617;592
Martine HAMEL_61_1;Martine HAMEL;61;1;F;HAMEL;Martine;61;FG-FI;7;Non;Non;Non;9.2;44.0955830785;4;5354;7.7;12.7;-0.181307121884;3526.7221459158486;3527
François TOLLOT_61_1;François TOLLOT;61;1;M;TOLLOT;François;71;EXG;7;Non;Non;Non;9.2;44.0955830785;4;678;0.97;1.61;-0.00102186699719;676.4065849221565;676
Jean-Claude MARIE_61_2;Jean-Claude MARIE;61;2;M;MARIE;Jean-Claude;58;FG-FI;3;Non;Non;Non;9.2;44.0955830785;4;5209;7.71;13.0;-0.0777829322603;4354.832197011588;4355
Serge DELAVALLÉE_61_2;Serge DELAVALLÉE;61;2;M;DELAVALLÉE;Serge;63;PS;7;Non;Non;Oui;9.2;44.0955830785;4;2382;3.53;5.95;-0.0365613495973;2189.6787692689227;2190
Philippe CAMUS_61_2;Philippe CAMUS;61;2;M;CAMUS;Philippe;58;LR-UMP;1;Non;Non;Non;9.2;44.0955830785;4;1448;2.14;3.61;-0.118143001176;1103.127117422411;1103
Ophélie LEROUGE_61_2;Ophélie LEROUGE;61;2;F;LEROUGE;Ophélie;39;EM-MODEM;2;Non;Non;Non;9.2;44.0955830785;4;9285;13.75;23.17;-0.0135323728075;9000.145599299278;9000
Véronique LOUWAGIE_61_2;Véronique LOUWAGIE;61;2;F;LOUWAGIE;Véronique;56;LR-UMP;3;Oui;Oui;Oui;9.2;44.0955830785;4;10075;14.91;25.15;-0.0147469839413;9738.634594353338;9739
Francine LAVANRY_61_2;Francine LAVANRY;61;2;F;LAVANRY;Francine;63;FN;7;Non;Non;Non;9.2;44.0955830785;4;10365;15.34;25.87;-0.142196658529;7470.895262481408;7471
Pierre RISTIC_61_2;Pierre RISTIC;61;2;M;RISTIC;Pierre;45;EELV;3;Non;Non;Non;9.2;44.0955830785;4;1302;1.93;3.25;-0.116850515125;994.8565625573873;995
Isabelle BOSCHER_61_3;Isabelle BOSCHER;61;3;F;BOSCHER;Isabelle;52;EM-MODEM;4;Non;Non;Non;9.2;44.0955830785;4;12358;17.25;29.43;-0.0141713488885;11961.2575574691;11961
Jérôme NURY_61_3;Jérôme NURY;61;3;M;NURY;Jérôme;44;LR-UMP;4;Non;Non;Oui;9.2;44.0955830785;4;9016;12.58;21.47;-0.101365874346;7139.175014799802;7139
Pierre LATEUX_61_3;Pierre LATEUX;61;3;M;LATEUX;Pierre;69;LR-UMP;7;Non;Non;Non;9.2;44.0955830785;4;1528;2.13;3.64;-0.120416236297;1157.9961565367564;1158
Jean CHATELAIS_61_3;Jean CHATELAIS;61;3;M;CHATELAIS;Jean;64;EXG;7;Non;Non;Non;9.2;44.0955830785;4;1055;1.47;2.51;0.00607933711262;1070.0845804572268;1070
Corinne MALIGNAC_61_3;Corinne MALIGNAC;61;3;F;MALIGNAC;Corinne;60;EELV;3;Non;Non;Non;9.2;44.0955830785;4;1624;2.27;3.87;-0.217628831036;983.914121723551;984
Clément BUJARRABAL_61_3;Clément BUJARRABAL;61;3;M;BUJARRABAL;Clément;25;FG-FI;5;Non;Non;Non;9.2;44.0955830785;4;6974;9.73;16.61;-0.162566281793;4796.402948109544;4796
Katia FRÉMONT_61_3;Katia FRÉMONT;61;3;F;FRÉMONT;Katia;39;FN;5;Non;Non;Non;9.2;44.0955830785;4;9431;13.16;22.46;-0.110245284823;7316.653023308282;7317
Jean-Jacques COTTEL_62_1;Jean-Jacques COTTEL;62;1;M;COTTEL;Jean-Jacques;63;PS;3;Oui;Oui;Oui;12.3;39.9012345094;2;3803;3.65;5.92;-0.0132560535773;3688.6739767971285;3689
Arnaud CUGIER_62_1;Arnaud CUGIER;62;1;M;CUGIER;Arnaud;36;LR-UMP;3;Non;Non;Non;12.3;39.9012345094;2;2372;2.28;3.69;-0.268267052372;1278.9325253282054;1279
Maryse MASSART_62_1;Maryse MASSART;62;1;F;MASSART;Maryse;57;EXG;5;Non;Non;Non;12.3;39.9012345094;2;989;0.95;1.54;0.0876731596107;1273.9836881078604;1274
Sylvie JONIAUX_62_1;Sylvie JONIAUX;62;1;F;JONIAUX;Sylvie;54;EELV;5;Non;Non;Non;12.3;39.9012345094;2;1172;1.12;1.82;-0.273716644422;624.0379008000302;624
Michel PETIT_62_1;Michel PETIT;62;1;M;PETIT;Michel;64;LR-UMP;3;Non;Non;Oui;12.3;39.9012345094;2;13420;12.87;20.9;-0.247239637674;7594.739430579986;7595
Bruno DUVERGÉ_62_1;Bruno DUVERGÉ;62;1;M;DUVERGÉ;Bruno;60;EM-MODEM;3;Non;Non;Non;12.3;39.9012345094;2;13363;12.82;20.81;0.04249062022;14893.856323274385;14894
Agnès CAUDRON_62_1;Agnès CAUDRON;62;1;F;CAUDRON;Agnès;48;FN;1;Non;Non;Non;12.3;39.9012345094;2;20744;19.9;32.3;-0.0976292228032;16567.740399298316;16568
Gabriel BERTEIN_62_1;Gabriel BERTEIN;62;1;M;BERTEIN;Gabriel;58;FG-FI;3;Non;Non;Non;12.3;39.9012345094;2;8361;8.02;13.02;-0.126731763661;6244.91396807195;6245
Alban HEUSELE_62_2;Alban HEUSELE;62;2;M;HEUSELE;Alban;36;FN;4;Non;Non;Non;12.3;39.9012345094;2;11563;13.56;27.2;-0.119043984182;8790.762390302478;8791
Véronique LOIR_62_2;Véronique LOIR;62;2;F;LOIR;Véronique;61;LR-UMP;5;Non;Non;Non;12.3;39.9012345094;2;1610;1.89;3.79;-0.289333984932;826.9740676332088;827
Caroline DELPLACE_62_2;Caroline DELPLACE;62;2;F;DELPLACE;Caroline;46;FG-FI;3;Non;Non;Non;12.3;39.9012345094;2;8044;9.43;18.92;-0.139621764945;5832.440231045576;5832
Alexandre MALFAIT_62_2;Alexandre MALFAIT;62;2;M;MALFAIT;Alexandre;33;LR-UMP;3;Non;Non;Non;12.3;39.9012345094;2;1170;1.37;2.75;-0.272842274834;624.228491125517;624
Antoine DÉTOURNÉ_62_2;Antoine DÉTOURNÉ;62;2;M;DÉTOURNÉ;Antoine;36;PS;3;Non;Non;Oui;12.3;39.9012345094;2;4198;4.92;9.88;-0.0265695903791;3948.870065663526;3949
Leïla DUTAILLY_62_2;Leïla DUTAILLY;62;2;F;DUTAILLY;Leïla;38;EXG;5;Non;Non;Non;12.3;39.9012345094;2;1015;1.19;2.39;0.0744776440754;1248.5755063146648;1249
Jacqueline MAQUET_62_2;Jacqueline MAQUET;62;2;F;MAQUET;Jacqueline;68;EM-MODEM;3;Oui;Oui;Non;12.3;39.9012345094;2;13608;15.96;32.01;0.113388756756;19394.034891824835;19394
Laure OLIVIER_62_2;Laure OLIVIER;62;2;F;OLIVIER;Laure;35;EELV;3;Non;Non;Non;12.3;39.9012345094;2;1301;1.53;3.06;-0.228700314877;768.3816445411743;768
José EVRARD_62_3;José EVRARD;62;3;M;EVRARD;José;71;FN;7;Non;Non;Oui;12.3;39.9012345094;2;16652;19.45;36.45;-0.13063708138;12326.203141732458;12326
Jamel OUFQIR_62_3;Jamel OUFQIR;62;3;M;OUFQIR;Jamel;35;EELV;3;Non;Non;Non;12.3;39.9012345094;2;1009;1.18;2.21;-0.223404836657;603.2347194242017;603
Sabine BANACH-FINEZ_62_3;Sabine BANACH-FINEZ;62;3;F;BANACH-FINEZ;Sabine;44;LR-UMP;3;Non;Non;Non;12.3;39.9012345094;2;6179;7.22;13.52;-0.263529432811;3368.129354373534;3368
Patrick DEBRUYNE_62_3;Patrick DEBRUYNE;62;3;M;DEBRUYNE;Patrick;40;EM-MODEM;3;Non;Non;Non;12.3;39.9012345094;2;7599;8.88;16.63;0.0470176041851;8580.039121302843;8580
Frédérique MASSON_62_3;Frédérique MASSON;62;3;F;MASSON;Frédérique;33;PS;3;Non;Non;Oui;12.3;39.9012345094;2;3366;3.93;7.37;-0.0254939239505;3174.096949450825;3174
Jean-Marc TELLIER_62_3;Jean-Marc TELLIER;62;3;M;TELLIER;Jean-Marc;47;EXG;3;Non;Non;Non;12.3;39.9012345094;2;1172;1.37;2.57;0.0847700425635;1494.0255641081753;1494
Djordje KUZMANOVIC_62_3;Djordje KUZMANOVIC;62;3;M;KUZMANOVIC;Djordje;44;FG-FI;3;Non;Non;Non;12.3;39.9012345094;2;9712;11.35;21.26;-0.133988390973;7133.789376694249;7134
Anaïs ALLIOT_62_4;Anaïs ALLIOT;62;4;F;ALLIOT;Anaïs;30;FG-FI;8;Non;Non;Non;12.3;39.9012345094;2;7280;8.22;14.26;-0.160163212631;5034.6370408790235;5035
Martine MINNE_62_4;Martine MINNE;62;4;F;MINNE;Martine;55;EELV;5;Non;Non;Non;12.3;39.9012345094;2;1851;2.09;3.63;-0.269570308613;995.0298517301554;995
Thibaut GUILLUY_62_4;Thibaut GUILLUY;62;4;M;GUILLUY;Thibaut;40;EM-MODEM;2;Non;Non;Non;12.3;39.9012345094;2;13841;15.64;27.11;0.0597004899081;16233.150749490716;16233
Blandine DRAIN_62_4;Blandine DRAIN;62;4;F;DRAIN;Blandine;40;PS;4;Non;Non;Oui;12.3;39.9012345094;2;3425;3.87;6.71;-0.015927267787;3301.6672968007506;3302
Benoit DOLLE_62_4;Benoit DOLLE;62;4;M;DOLLE;Benoit;51;FN;3;Non;Non;Non;12.3;39.9012345094;2;13496;15.25;26.44;-0.110509813796;10463.940362198828;10464
Daniel FASQUELLE_62_4;Daniel FASQUELLE;62;4;M;FASQUELLE;Daniel;54;LR-UMP;3;Oui;Oui;Oui;12.3;39.9012345094;2;11158;12.61;21.86;2.47963062474E-4;11164.376188231692;11164
Cindy PACQUES_62_5;Cindy PACQUES;62;5;F;PACQUES;Cindy;36;EELV;3;Non;Non;Non;12.3;39.9012345094;2;1216;1.35;2.38;-0.228700314877;718.1799229531651;718
Antoine GOLLIOT_62_5;Antoine GOLLIOT;62;5;M;GOLLIOT;Antoine;31;FN;3;Non;Non;Non;12.3;39.9012345094;2;13660;15.21;26.79;-0.127775912872;10178.289199288973;10178
Mireille HINGREZ-CÉRÉDA_62_5;Mireille HINGREZ-CÉRÉDA;62;5;F;HINGREZ-CÉRÉDA;Mireille;48;PS;4;Non;Non;Non;12.3;39.9012345094;2;3969;4.42;7.78;-0.150456836983;2806.882687942834;2807
Alain BERTHAULT_62_5;Alain BERTHAULT;62;5;M;BERTHAULT;Alain;65;FG-FI;7;Non;Non;Non;12.3;39.9012345094;2;8923;9.94;17.5;-0.173425081006;5985.298465221595;5985
Fabienne CHOCHOIS_62_5;Fabienne CHOCHOIS;62;5;F;CHOCHOIS;Fabienne;53;LR-UMP;3;Non;Non;Non;12.3;39.9012345094;2;10054;11.2;19.72;-0.258340891955;5546.231446898741;5546
Jean-Pierre PONT_62_5;Jean-Pierre PONT;62;5;M;PONT;Jean-Pierre;67;EM-MODEM;3;Non;Non;Non;12.3;39.9012345094;2;12067;13.44;23.66;0.0474678734872;13642.668614601806;13643
David GOBE_62_5;David GOBE;62;5;M;GOBE;David;42;EXG;8;Non;Non;Non;12.3;39.9012345094;2;1103;1.23;2.16;0.0881294382734;1423.1913588025247;1423
Claudine BLAUWART_62_6;Claudine BLAUWART;62;6;F;BLAUWART;Claudine;74;LR-UMP;7;Non;Non;Non;12.3;39.9012345094;2;2175;2.39;3.93;-0.311635426281;1061.2649837817712;1061
Brigitte BOURGUIGNON_62_6;Brigitte BOURGUIGNON;62;6;F;BOURGUIGNON;Brigitte;58;EM-MODEM;3;Oui;Oui;Non;12.3;39.9012345094;2;13296;14.58;24.05;0.112862486873;18907.00564896444;18907
Jean-Michel TACCOEN_62_6;Jean-Michel TACCOEN;62;6;M;TACCOEN;Jean-Michel;52;LR-UMP;2;Non;Non;Oui;12.3;39.9012345094;2;10346;11.35;18.71;-0.248354103431;5840.074275911198;5840
Patricia DUVIEUBOURG_62_6;Patricia DUVIEUBOURG;62;6;F;DUVIEUBOURG;Patricia;58;EXG;8;Non;Non;Non;12.3;39.9012345094;2;1304;1.43;2.36;0.0899809728487;1693.979205898807;1694
Nadine DEMAREY_62_6;Nadine DEMAREY;62;6;F;DEMAREY;Nadine;56;FG-FI;3;Non;Non;Non;12.3;39.9012345094;2;9070;9.95;16.41;-0.14958133815;6427.261187812888;6427
Marie-Christine BOURGEOIS_62_6;Marie-Christine BOURGEOIS;62;6;F;BOURGEOIS;Marie-Christine;65;FN;7;Non;Non;Non;12.3;39.9012345094;2;17254;18.92;31.21;-0.133521730539;12687.266520715173;12687
Charlotte TALPAERT_62_6;Charlotte TALPAERT;62;6;F;TALPAERT;Charlotte;33;EELV;3;Non;Non;Non;12.3;39.9012345094;2;1842;2.02;3.33;-0.226429481544;1093.6041366459813;1094
Anne-Sophie LIGNIERT_62_7;Anne-Sophie LIGNIERT;62;7;F;LIGNIERT;Anne-Sophie;38;FG-FI;4;Non;Non;Non;12.3;39.9012345094;2;8822;9.47;16.88;-0.150733690183;6234.955572811617;6235
Sébastien LECOUSTRE_62_7;Sébastien LECOUSTRE;62;7;M;LECOUSTRE;Sébastien;34;LR-UMP;6;Non;Non;Non;12.3;39.9012345094;2;1830;1.96;3.5;-0.270701877113;981.1811872061597;981
Philippe OLIVIER_62_7;Philippe OLIVIER;62;7;M;OLIVIER;Philippe;55;FN;3;Non;Non;Non;12.3;39.9012345094;2;17068;18.32;32.67;-0.104500207068;13417.834385002796;13418
Francis GEST_62_7;Francis GEST;62;7;M;GEST;Francis;67;EELV;7;Non;Non;Non;12.3;39.9012345094;2;1056;1.13;2.02;-0.278822682353;555.7010736166043;556
Pierre-Henri DUMONT_62_7;Pierre-Henri DUMONT;62;7;M;DUMONT;Pierre-Henri;29;LR-UMP;3;Non;Non;Oui;12.3;39.9012345094;2;8684;9.32;16.62;-0.2722717979;4639.2525686908375;4639
Jacky HENIN_62_7;Jacky HENIN;62;7;M;HENIN;Jacky;56;EXG;5;Non;Non;Non;12.3;39.9012345094;2;1059;1.14;2.03;0.0973393177138;1414.3312878821175;1414
Dominique PIEDFORT_62_7;Dominique PIEDFORT;62;7;F;PIEDFORT;Dominique;58;EM-MODEM;3;Non;Non;Non;12.3;39.9012345094;2;10255;11.01;19.63;-0.0188657370691;9819.060312347361;9819
Yann CAPET_62_7;Yann CAPET;62;7;M;CAPET;Yann;41;PS;4;Oui;Oui;Oui;12.3;39.9012345094;2;3476;3.73;6.65;0.0175445201571;3625.45896435737;3625
Casimir LETELLIER_62_8;Casimir LETELLIER;62;8;M;LETELLIER;Casimir;56;FG-FI;3;Non;Non;Non;12.3;39.9012345094;2;8670;9.32;19.38;-0.120055405598;6576.028577880226;6576
Muriel VOLLE_62_8;Muriel VOLLE;62;8;F;VOLLE;Muriel;56;LR-UMP;5;Non;Non;Non;12.3;39.9012345094;2;997;1.07;2.23;-0.276580924377;527.3685587023623;527
Karine HAVERLANT_62_8;Karine HAVERLANT;62;8;F;HAVERLANT;Karine;53;FN;4;Non;Non;Non;12.3;39.9012345094;2;16929;18.21;37.85;-0.0936285489022;13645.917964329265;13646
Rene HOCQ_62_8;Rene HOCQ;62;8;M;HOCQ;Rene;65;EXG;7;Non;Non;Non;12.3;39.9012345094;2;1051;1.13;2.35;0.0498413499662;1196.5054072712048;1197
Bertrand PETIT_62_8;Bertrand PETIT;62;8;M;PETIT;Bertrand;52;PS;8;Non;Non;Oui;12.3;39.9012345094;2;3811;4.1;8.52;-0.0229360290728;3614.955201916016;3615
Benoit POTTERIE_62_8;Benoit POTTERIE;62;8;M;POTTERIE;Benoit;49;EM-MODEM;2;Non;Non;Oui;12.3;39.9012345094;2;12101;13.01;27.05;0.0772823828749;15027.905519666223;15028
Florian QUÈZE_62_8;Florian QUÈZE;62;8;M;QUÈZE;Florian;30;EELV;3;Non;Non;Non;12.3;39.9012345094;2;1169;1.26;2.61;-0.229419625768;689.278743175183;689
Marguerite DEPREZ-AUDEBERT_62_9;Marguerite DEPREZ-AUDEBERT;62;9;F;DEPREZ-AUDEBERT;Marguerite;65;EM-MODEM;7;Non;Non;Non;12.3;39.9012345094;2;11539;14.57;25.03;-0.0192649648784;11038.325805166516;11038
Bruno WESTRELIN_62_9;Bruno WESTRELIN;62;9;M;WESTRELIN;Bruno;48;EXG;4;Non;Non;Non;12.3;39.9012345094;2;1206;1.52;2.62;0.101710791151;1638.3518986848728;1638
Pierre-Emmanuel GIBSON_62_9;Pierre-Emmanuel GIBSON;62;9;M;GIBSON;Pierre-Emmanuel;31;LR-UMP;3;Non;Non;Oui;12.3;39.9012345094;2;7979;10.07;17.3;-0.269340401444;4291.489592455732;4291
Sebastien HOCHART_62_9;Sebastien HOCHART;62;9;M;HOCHART;Sebastien;40;LR-UMP;4;Non;Non;Non;12.3;39.9012345094;2;1653;2.09;3.58;-0.264669427846;898.6765838023421;899
Marie-Andrée QUESTE_62_9;Marie-Andrée QUESTE;62;9;F;QUESTE;Marie-Andrée;54;EELV;4;Non;Non;Non;12.3;39.9012345094;2;1638;2.07;3.55;-0.260225320856;899.6810573463971;900
Jacques DELAIRE_62_9;Jacques DELAIRE;62;9;M;DELAIRE;Jacques;66;FN;7;Non;Non;Non;12.3;39.9012345094;2;13699;17.3;29.71;-0.136646983605;10000.964416739313;10001
Bruno DUBOUT_62_9;Bruno DUBOUT;62;9;M;DUBOUT;Bruno;59;FG-FI;3;Non;Non;Non;12.3;39.9012345094;2;8395;10.6;18.21;-0.131837704736;6197.021397843344;6197
Lisette SUDIC_62_10;Lisette SUDIC;62;10;F;SUDIC;Lisette;56;EELV;1;Non;Non;Non;12.3;39.9012345094;2;1073;1.19;2.16;-0.263429844573;585.018873712111;585
Laurence DESCHANEL_62_10;Laurence DESCHANEL;62;10;F;DESCHANEL;Laurence;50;EM-MODEM;3;Non;Non;Non;12.3;39.9012345094;2;8842;9.79;17.82;-0.009950117449;8641.7240289006;8642
Gauthier JANKOWSKI_62_10;Gauthier JANKOWSKI;62;10;M;JANKOWSKI;Gauthier;32;FG-FI;8;Non;Non;Non;12.3;39.9012345094;2;9111;10.09;18.37;-0.164657724903;6236.031808222358;6236
Nesrédine RAMDANI_62_10;Nesrédine RAMDANI;62;10;M;RAMDANI;Nesrédine;52;LR-UMP;4;Non;Non;Non;12.3;39.9012345094;2;7852;8.7;15.83;-0.248270635833;4433.121712142061;4433
Bernard CAILLIAU_62_10;Bernard CAILLIAU;62;10;M;CAILLIAU;Bernard;58;PS;3;Non;Non;Oui;12.3;39.9012345094;2;3539;3.92;7.13;-0.0303363773029;3300.22982903758;3300
Ludovic PAJOT_62_10;Ludovic PAJOT;62;10;M;PAJOT;Ludovic;23;FN;4;Non;Non;Oui;12.3;39.9012345094;2;18093;20.04;36.47;-0.122937862252;13632.412565963226;13632
Ludovic GUYOT_62_10;Ludovic GUYOT;62;10;M;GUYOT;Ludovic;46;EXG;5;Non;Non;Non;12.3;39.9012345094;2;1098;1.22;2.21;0.0948303004498;1452.4355447490511;1452
Alexandrine PINTUS_62_11;Alexandrine PINTUS;62;11;F;PINTUS;Alexandrine;25;LR-UMP;5;Non;Non;Non;12.3;39.9012345094;2;6447;6.8;12.25;-0.316437496768;3111.1444330540266;3111
Anne ROQUET_62_11;Anne ROQUET;62;11;F;ROQUET;Anne;45;EM-MODEM;8;Non;Non;Non;12.3;39.9012345094;2;8777;9.25;16.67;-0.0222758819517;8338.159844628308;8338
Marine LE PEN_62_11;Marine LE PEN;62;11;F;LE PEN;Marine;48;FN;3;Non;Non;Oui;12.3;39.9012345094;2;19526;20.58;37.09;-0.0902136396393;15863.523099916692;15864
Marine TONDELIER_62_11;Marine TONDELIER;62;11;F;TONDELIER;Marine;30;EELV;3;Non;Non;Non;12.3;39.9012345094;2;1102;1.16;2.09;-0.225234424022;656.0654547380911;656
Betty LECLERCQ_62_11;Betty LECLERCQ;62;11;F;LECLERCQ;Betty;53;LR-UMP;5;Non;Non;Non;12.3;39.9012345094;2;1600;1.69;3.04;-0.274273942492;850.8363584582298;851
Philippe KEMEL_62_11;Philippe KEMEL;62;11;M;KEMEL;Philippe;68;PS;3;Oui;Oui;Oui;12.3;39.9012345094;2;3664;3.86;6.96;-0.013102334345;3555.1107179702612;3555
Hervé POLY_62_11;Hervé POLY;62;11;M;POLY;Hervé;53;EXG;5;Non;Non;Non;12.3;39.9012345094;2;1233;1.3;2.34;0.0954752487425;1635.0122946141637;1635
Jean-Pierre CARPENTIER_62_11;Jean-Pierre CARPENTIER;62;11;M;CARPENTIER;Jean-Pierre;70;FG-FI;7;Non;Non;Non;12.3;39.9012345094;2;10293;10.85;19.55;-0.17773180679;6836.127686909387;6836
Daniel LUDWIKOWSKI_62_12;Daniel LUDWIKOWSKI;62;12;M;LUDWIKOWSKI;Daniel;59;EELV;3;Non;Non;Non;12.3;39.9012345094;2;1127;1.18;2.1;-0.198382276429;713.7426346018814;714
Coralie REMBERT_62_12;Coralie REMBERT;62;12;F;REMBERT;Coralie;37;EM-MODEM;3;Non;Non;Non;12.3;39.9012345094;2;9393;9.86;17.47;-0.0115339570489;9146.824898588884;9147
Christian CHAMPIRE_62_12;Christian CHAMPIRE;62;12;M;CHAMPIRE;Christian;54;EXG;4;Non;Non;Non;12.3;39.9012345094;2;1117;1.17;2.08;0.104001407104;1531.3499451941414;1531
Caroline MELONI_62_12;Caroline MELONI;62;12;F;MELONI;Caroline;35;LR-UMP;5;Non;Non;Non;12.3;39.9012345094;2;6852;7.19;12.75;-0.277662457563;3615.3878712015207;3615
Laurent DUPORGE_62_12;Laurent DUPORGE;62;12;M;DUPORGE;Laurent;49;PS;3;Non;Non;Oui;12.3;39.9012345094;2;3705;3.89;6.89;-0.027394578633;3478.5130234493904;3479
Grégory FRACKOWIAK_62_12;Grégory FRACKOWIAK;62;12;M;FRACKOWIAK;Grégory;46;FG-FI;4;Non;Non;Non;12.3;39.9012345094;2;9347;9.81;17.39;-0.139847477815;6773.681386274301;6774
Jean-Michel ANDREAU_62_12;Jean-Michel ANDREAU;62;12;M;ANDREAU;Jean-Michel;61;LR-UMP;3;Non;Non;Non;12.3;39.9012345094;2;1758;1.85;3.27;-0.25486909041;977.5743105588151;978
Bruno BILDE_62_12;Bruno BILDE;62;12;M;BILDE;Bruno;40;FN;3;Non;Non;Oui;12.3;39.9012345094;2;20458;21.48;38.06;-0.112979268689;15771.896033191984;15772
Cécile AUDET_63_1;Cécile AUDET;63;1;F;AUDET;Cécile;45;PS;3;Non;Non;Oui;8.7;42.2022917151;7;4944;5.93;10.53;-0.00417769646209;4896.669198445001;4897
Antoine RECHAGNEUX_63_1;Antoine RECHAGNEUX;63;1;M;RECHAGNEUX;Antoine;48;LR-UMP;2;Non;Non;Non;8.7;42.2022917151;7;1044;1.25;2.22;-0.11992734528;792.0874884739737;792
Damien FOLIO_63_1;Damien FOLIO;63;1;M;FOLIO;Damien;24;EELV;8;Non;Non;Non;8.7;42.2022917151;7;1531;1.84;3.26;-0.159129257869;1061.3189845572506;1061
Cyril CINEUX_63_1;Cyril CINEUX;63;1;M;CINEUX;Cyril;44;EXG;3;Non;Non;Non;8.7;42.2022917151;7;1206;1.45;2.57;0.0031407860996;1214.8173151102224;1215
Alain LAFFONT_63_1;Alain LAFFONT;63;1;M;LAFFONT;Alain;69;FG-FI;3;Non;Non;Non;8.7;42.2022917151;7;9237;11.07;19.67;-0.0854012415213;7588.0415815008555;7588
Valérie THOMAS_63_1;Valérie THOMAS;63;1;F;THOMAS;Valérie;49;EM-MODEM;3;Non;Non;Non;8.7;42.2022917151;7;14588;17.49;31.06;0.00182862908534;14649.81417297606;14650
Maxime VERGNAULT_63_1;Maxime VERGNAULT;63;1;M;VERGNAULT;Maxime;28;LR-UMP;3;Non;Non;Oui;8.7;42.2022917151;7;7576;9.08;16.13;-0.146151159952;5411.140444294683;5411
Anne BISCOS_63_1;Anne BISCOS;63;1;F;BISCOS;Anne;49;FN;8;Non;Non;Non;8.7;42.2022917151;7;6840;8.2;14.56;-0.126184470838;5115.306145553041;5115
Stanislas CHAVELET_63_2;Stanislas CHAVELET;63;2;M;CHAVELET;Stanislas;47;FN;8;Non;Non;Non;8.7;42.2022917151;7;9724;11.07;18.75;-0.148045468437;6915.116191154299;6915
Mohand HAMOUMOU_63_2;Mohand HAMOUMOU;63;2;M;HAMOUMOU;Mohand;61;EM-MODEM;3;Non;Non;Non;8.7;42.2022917151;7;14474;16.48;27.91;0.0323527739542;15687.25161637466;15687
Stéphanie FLORI-DUTOUR_63_2;Stéphanie FLORI-DUTOUR;63;2;F;FLORI-DUTOUR;Stéphanie;56;LR-UMP;3;Non;Non;Oui;8.7;42.2022917151;7;8240;9.38;15.89;-0.139341208797;5978.414229037549;5978
Pascal ESTIER_63_2;Pascal ESTIER;63;2;M;ESTIER;Pascal;57;FG-FI;3;Non;Non;Non;8.7;42.2022917151;7;11852;13.49;22.85;-0.1139046643;9117.735270740579;9118
Christine PIRÈS BEAUNE_63_2;Christine PIRÈS BEAUNE;63;2;F;PIRÈS BEAUNE;Christine;52;PS;3;Oui;Oui;Oui;8.7;42.2022917151;7;5435;6.19;10.48;0.0669348806664;6521.749633693461;6522
Doris VALOUR_63_2;Doris VALOUR;63;2;F;VALOUR;Doris;55;LR-UMP;5;Non;Non;Non;8.7;42.2022917151;7;1505;1.71;2.9;-0.137279078242;1097.128310174515;1097
Laurence VICHNIEVSKY_63_3;Laurence VICHNIEVSKY;63;3;F;VICHNIEVSKY;Laurence;62;EM-MODEM;3;Non;Non;Non;8.7;42.2022917151;7;18962;21.3;35.91;-0.00979502561213;18539.120045703337;18539
Nicolas BONNET_63_3;Nicolas BONNET;63;3;M;BONNET;Nicolas;36;EELV;3;Non;Non;Oui;8.7;42.2022917151;7;2617;2.94;4.96;-0.0755682800192;2199.0517142711224;2199
Corinne NEVEUX_63_3;Corinne NEVEUX;63;3;F;NEVEUX;Corinne;51;LR-UMP;2;Non;Non;Non;8.7;42.2022917151;7;1191;1.34;2.26;-0.134805584354;873.1848201556319;873
Louis GISCARD D'ESTAING_63_3;Louis GISCARD D'ESTAING;63;3;M;GISCARD D'ESTAING;Louis;58;LR-UMP;2;Non;Non;Non;8.7;42.2022917151;7;1467;1.65;2.78;-0.142092612612;1057.6391080430699;1058
Christine THOMAS_63_3;Christine THOMAS;63;3;F;THOMAS;Christine;64;EXG;7;Non;Non;Non;8.7;42.2022917151;7;1620;1.82;3.07;0.00392782630552;1634.8529269659596;1635
