code du département;numéro département;libellé du département;code circonscription;link2;libellé circonscription;sexe;nom candidat;prénom candidat;age_candidat;nuance_politique;csp;personnalité_bool;candidat_sortant;parti_predecesseur2007;chomage_moyen_2012;age_moy_2012;region_uda_8_wcorse;voixmodele1;%_voix/ins;%_voix/exp;predictiont1;modele2voix;modele2rounded;voixt1;convergence_modele2;convergence_modele2_cut;convergence_modele_2_tag;passe_t2_2017;tweet_tag_count;tweet_tag_avg;tweet_nuance_count;tweet_nuance_avg;voix_t2_m1_reel;prediction;voixT2_modele2
77;77;Seine-et-Marne;9;Guy GEOFFROY_77_9;9ème circonscription;M;GEOFFROY;Guy;68;LR-UMP;7;Oui;Oui;Oui;7.95;37.6562067292;1;10177;11.87;20.19;-0.0753805904277;8555.37763498;8555;7268;0.557579924373;0.557579924373;améliore;oui;;;15078;0.0310684164536;9386;-0.0158241397946;9050
77;77;Seine-et-Marne;10;Stéphanie DO_77_10;10ème circonscription;F;DO;Stéphanie;37;EM-MODEM;3;Non;Non;Non;7.95;37.6562067292;1;13297;16.68;28.98;0.0403643593781;14731.8610634;14732;12796;-2.86427145709;-1.042;degrade;oui;;;41745;0.0440392981251;14586;-0.0253324129458;13760
77;77;Seine-et-Marne;10;Maxime LAISNEY_77_10;10ème circonscription;M;LAISNEY;Maxime;36;FG-FI;3;Non;Non;Non;7.95;37.6562067292;1;9591;12.03;20.91;-0.0597034933254;8359.11687885;8359;5043;0.270888302551;0.270888302551;améliore;oui;;;71423;0.0576651973747;9275;-0.0354296164975;8548
77;77;Seine-et-Marne;11;Olivier FAURE_77_11;11ème circonscription;M;FAURE;Olivier;48;PS;3;Oui;Oui;Oui;7.95;37.6562067292;1;3555;5.49;9.4;-0.00912549669714;3481.0808359;3481;7274;-0.0198978219952;-0.0198978219952;degrade_un_peu;oui;;;16996;0.0266309411454;10039;-0.0236167684003;9508
77;77;Seine-et-Marne;11;Amandine RUBINELLI_77_11;11ème circonscription;F;RUBINELLI;Amandine;30;EM-MODEM;5;Non;Non;Non;7.95;37.6562067292;1;10210;15.76;27.0;-0.00597139910579;10070.5767343;10071;8078;0.0651969981238;0.0651969981238;améliore;oui;;;41745;0.0440392981251;10805;-0.0511287259962;9605
78;78;Yvelines;1;Didier BAICHÈRE_78_1;1ère circonscription;M;BAICHÈRE;Didier;46;EM-MODEM;3;Non;Non;Non;7.4;38.9517791651;1;17546;21.05;33.22;0.0333003162149;19065.3786681;19065;19630;0.728886756238;0.728886756238;améliore;oui;;;41745;0.0440392981251;21441;0.0546535867258;24762
78;78;Yvelines;1;Thibaut MARCHAL_78_1;1ère circonscription;M;MARCHAL;Thibaut;32;FG-FI;4;Non;Non;Non;7.4;38.9517791651;1;6260;7.51;11.85;-0.103893763189;4928.11200735;4928;3744;0.529411764706;0.529411764706;améliore;non;12;0.0666666666667;71423;0.0576651973747;6648;-0.0323236058679;6171
78;78;Yvelines;2;Marc SORIANO_78_2;2ème circonscription;M;SORIANO;Marc;54;FG-FI;3;Non;Non;Non;7.4;38.9517791651;1;9071;10.63;16.7;-0.0908294270696;7359.1175456;7359;3583;0.31195335277;0.31195335277;améliore;non;;;71423;0.0576651973747;5562;-0.0103153538868;5431
78;78;Yvelines;2;Jean-Noël BARROT_78_2;2ème circonscription;M;BARROT;Jean-Noël;34;EM-MODEM;3;Non;Non;Non;7.4;38.9517791651;1;20751;24.32;38.19;0.0431396901833;23170.8164657;23171;21581;2.9156626506;1.715;surestime;oui;49;0.0136479591837;41745;0.0440392981251;23039;0.0590660303288;26968
78;78;Yvelines;3;Alexandre LANGLOIS_78_3;3ème circonscription;M;LANGLOIS;Alexandre;34;FG-FI;4;Non;Non;Non;7.4;38.9517791651;1;5520;6.61;10.78;-0.0778760239919;4613.84556551;4614;2621;0.312521559158;0.312521559158;améliore;non;;;71423;0.0576651973747;4837;-0.0305792691333;4508
78;78;Yvelines;3;Béatrice PIRON_78_3;3ème circonscription;F;PIRON;Béatrice;51;EM-MODEM;2;Non;Non;Non;7.4;38.9517791651;1;17463;20.92;34.1;0.0432833672964;19507.3561196;19507;21612;0.492648831044;0.492648831044;améliore;oui;;;41745;0.0440392981251;23230;0.0577709816275;27083
78;78;Yvelines;4;Marie LEBEC_78_4;4ème circonscription;F;LEBEC;Marie;26;EM-MODEM;3;Non;Non;Non;7.4;38.9517791651;1;17831;22.75;35.69;0.0418886443955;19839.9298908;19840;20980;0.63798031121;0.63798031121;améliore;oui;;;41745;0.0440392981251;21872;0.0549089377818;25279
78;78;Yvelines;4;Faustine HUET_78_4;4ème circonscription;F;HUET;Faustine;35;FG-FI;5;Non;Non;Non;7.4;38.9517791651;1;5585;7.12;11.18;-0.151881403911;3936.78569134;3937;3163;0.680429397192;0.680429397192;améliore;non;;;71423;0.0576651973747;4902;-0.0164425819584;4720
78;78;Yvelines;5;Jacques MYARD_78_5;5ème circonscription;M;MYARD;Jacques;69;LR-UMP;3;Oui;Oui;Oui;7.4;38.9517791651;1;11495;15.6;26.85;-0.0687028475036;9813.09782121;9813;10611;1.90271493213;1.715;ameliore/surestime;oui;;;15078;0.0310684164536;11439;-1.09428441151E-4;11436
78;78;Yvelines;5;Yaël BRAUN-PIVET_78_5;5ème circonscription;F;BRAUN-PIVET;Yaël;46;EM-MODEM;4;Non;Non;Non;7.4;38.9517791651;1;16801;22.8;39.25;0.0411761089919;18656.4094573;18656;18299;1.23831775701;1.23831775701;ameliore/surestime;oui;;;41745;0.0440392981251;18965;0.0509128784608;21659
78;78;Yvelines;6;Natalia POUZYREFF_78_6;6ème circonscription;F;POUZYREFF;Natalia;56;EM-MODEM;4;Non;Non;Non;7.4;38.9517791651;1;16617;21.93;37.29;0.027863667705;17796.200281;17796;18396;0.662731871838;0.662731871838;améliore;oui;;;41745;0.0440392981251;18628;0.0522821477563;21361
78;78;Yvelines;6;Nelly PASCAUD_78_6;6ème circonscription;F;PASCAUD;Nelly;39;FG-FI;4;Non;Non;Non;7.4;38.9517791651;1;8268;10.91;18.55;-0.114620916342;6350.08518963;6350;3295;0.385682686507;0.385682686507;améliore;non;;;71423;0.0576651973747;5068;-0.0144383774988;4902
78;78;Yvelines;7;Paul DEBOUTIN_78_7;7ème circonscription;M;DEBOUTIN;Paul;23;FG-FI;4;Non;Non;Non;7.4;38.9517791651;1;8886;11.03;22.85;-0.192006832896;5710.83320498;5711;4621;0.744431418523;0.744431418523;améliore;non;;;71423;0.0576651973747;7204;-0.0329442606299;6678
78;78;Yvelines;7;Michèle DE VAUCOULEURS_78_7;7ème circonscription;F;DE VAUCOULEURS;Michèle;53;EM-MODEM;3;Non;Non;Non;7.4;38.9517791651;1;16444;20.42;42.28;0.0359341438841;17996.3841352;17996;15924;-2.98461538462;-1.042;degrade;oui;;;41745;0.0440392981251;17578;0.0366015444608;19273
78;78;Yvelines;8;François SIMÉONI_78_8;8ème circonscription;M;SIMÉONI;François;57;FN;4;Non;Non;Non;7.4;38.9517791651;1;8378;11.36;20.34;-0.0495784332589;7474.15194875;7474;4868;0.25754985755;0.25754985755;améliore;non;;;60621;0.040893260993;5368;0.0129572697458;5536
78;78;Yvelines;8;Khadija MOUDNIB_78_8;8ème circonscription;F;MOUDNIB;Khadija;40;EM-MODEM;3;Non;Non;Non;7.4;38.9517791651;1;10105;13.7;24.53;0.042150944992;11251.8095319;11252;7744;-0.485811096993;-0.485811096993;degrade;oui;;;41745;0.0440392981251;13055;-0.020967821124;12440
78;78;Yvelines;9;Bruno MILLIENNE_78_9;9ème circonscription;M;MILLIENNE;Bruno;57;EM-MODEM;3;Non;Non;Non;7.4;38.9517791651;1;14507;15.96;26.49;0.0148678049622;15030.4680243;15030;16048;0.339390006489;0.339390006489;améliore;oui;;;41745;0.0440392981251;17993;0.0366368660457;19730
78;78;Yvelines;9;Jean-Marie TETART_78_9;9ème circonscription;M;TETART;Jean-Marie;67;LR-UMP;7;Oui;Oui;Oui;7.4;38.9517791651;1;12358;13.6;22.57;-0.0656673367922;10623.8236761;10624;8634;0.465628356606;0.465628356606;améliore;oui;;;15078;0.0310684164536;11234;0.00593964472444;11391
78;78;Yvelines;10;Benjamin NICOLETTA_78_10;10ème circonscription;M;NICOLETTA;Benjamin;36;FG-FI;3;Non;Non;Non;7.4;38.9517791651;1;7259;8.18;13.23;-0.101822685876;5741.87998184;5742;4341;0.519876627827;0.519876627827;améliore;non;;;71423;0.0576651973747;7962;-0.0184462021506;7631
78;78;Yvelines;10;Aurore BERGÉ_78_10;10ème circonscription;F;BERGÉ;Aurore;30;EM-MODEM;3;Non;Non;Non;7.4;38.9517791651;1;26250;29.57;47.85;0.0418886443955;29207.456656;29207;23009;-0.912372724468;-0.912372724468;degrade;oui;;;41745;0.0440392981251;25197;0.055940628221;29213
78;78;Yvelines;11;Benoît HAMON_78_11;11ème circonscription;M;HAMON;Benoît;49;PS;8;Oui;Oui;Oui;7.4;38.9517791651;1;6293;9.22;15.86;0.0206059162009;6614.39680681;6614;7436;0.280839895013;0.280839895013;améliore;non;;;16996;0.0266309411454;9951;-0.0147158901928;9619
78;78;Yvelines;11;Nadia HAÏ_78_11;11ème circonscription;F;HAÏ;Nadia;37;EM-MODEM;3;Non;Non;Non;7.4;38.9517791651;1;11894;17.43;29.98;0.0418232227918;13231.5955601;13232;10858;-1.29150579151;-1.042;degrade;oui;;;41745;0.0440392981251;11877;-0.0234165297137;11254
78;78;Yvelines;12;Antoine BARO_78_12;12ème circonscription;M;BARO;Antoine;71;FG-FI;7;Non;Non;Non;7.4;38.9517791651;1;6096;8.84;14.37;-0.105911002059;4776.76588235;4777;3536;0.515234375;0.515234375;améliore;non;;;71423;0.0576651973747;5682;0.0021586931995;5710
78;78;Yvelines;12;Florence GRANJUS_78_12;12ème circonscription;F;GRANJUS;Florence;55;EM-MODEM;3;Non;Non;Non;7.4;38.9517791651;1;13541;19.64;31.93;0.03487004132;14776.3405999;14776;14835;0.954404945904;0.954404945904;améliore;oui;;;41745;0.0440392981251;16245;0.0228717633557;17174
79;79;Deux-Sèvres;1;Guillaume CHICHE_79_1;1ère circonscription;M;CHICHE;Guillaume;31;EM-MODEM;3;Non;Non;Oui;7.85;42.9624798175;5;17315;19.19;37.4;0.0514668482309;19807.009532;19807;18350;2.4077294686;1.715;surestime;oui;;;41745;0.0440392981251;19540;0.0627723357116;23138
79;79;Deux-Sèvres;1;Nathalie SEGUIN_79_1;1ère circonscription;F;SEGUIN;Nathalie;44;FG-FI;3;Non;Non;Non;7.85;42.9624798175;5;10598;11.74;22.89;-0.154029722558;7433.51449504;7434;7164;0.92137449039;0.92137449039;améliore;oui;;;71423;0.0576651973747;8620;-0.00944841047511;8434
79;79;Deux-Sèvres;2;Delphine BATHO_79_2;2ème circonscription;F;BATHO;Delphine;44;PS;3;Oui;Oui;Non;7.85;42.9624798175;5;5192;5.33;9.26;0.0743934014865;6384.99360857;6385;14970;0.122008590714;0.122008590714;améliore;oui;;;16996;0.0266309411454;19841;0.0332121290424;21554
79;79;Deux-Sèvres;2;Christine HEINTZ_79_2;2ème circonscription;F;HEINTZ;Christine;56;EM-MODEM;4;Non;Non;Non;7.85;42.9624798175;5;16193;16.63;28.89;0.00356358329736;16327.5259277;16328;15875;-0.424528301887;-0.424528301887;degrade;oui;;;41745;0.0440392981251;22344;0.042353603867;24894
79;79;Deux-Sèvres;3;Jean-Marie FIEVET_79_3;3ème circonscription;M;FIEVET;Jean-Marie;52;EM-MODEM;4;Non;Non;Non;7.85;42.9624798175;5;14374;16.96;28.6;0.0660940980218;17201.563538;17202;16692;1.22001725626;1.22001725626;ameliore/surestime;oui;;;41745;0.0440392981251;20682;0.041472399606;22985
79;79;Deux-Sèvres;3;Véronique SCHAAF-GAUTHIER_79_3;3ème circonscription;F;SCHAAF-GAUTHIER;Véronique;59;LR-UMP;3;Non;Non;Oui;7.85;42.9624798175;5;10694;12.62;21.28;-0.162368609593;7358.19969754;7358;7928;1.20607375271;1.20607375271;ameliore/surestime;oui;;;15078;0.0310684164536;9738;0.00108773561425;9762
80;80;Somme;1;François RUFFIN_80_1;1ère circonscription;M;RUFFIN;François;41;FG-FI;3;Non;Non;Non;11.75;40.677459132;4;10812;12.83;22.35;-0.046989374889;9703.2375151;9703;9545;0.875295974743;0.875295974743;améliore;oui;;;71423;0.0576651973747;11520;0.0132926765397;11890
80;80;Somme;1;Nicolas DUMONT_80_1;1ère circonscription;M;DUMONT;Nicolas;40;EM-MODEM;4;Non;Non;Non;11.75;40.677459132;4;11859;14.07;24.52;0.0389401907413;13086.5977426;13087;13394;0.8;0.8;améliore;oui;;;41745;0.0440392981251;14737;0.0430092675083;16449
80;80;Somme;2;Barbara POMPILI_80_2;2ème circonscription;F;POMPILI;Barbara;41;EM-MODEM;4;Oui;Oui;Oui;11.75;40.677459132;4;13670;18.11;35.57;0.117067590047;19793.9715222;19794;14970;4.71076923077;1.715;surestime;oui;;;41745;0.0440392981251;18212;0.048906911113;20677
80;80;Somme;2;Cédric MAISSE_80_2;2ème circonscription;M;MAISSE;Cédric;45;FG-FI;4;Non;Non;Non;11.75;40.677459132;4;8548;11.32;22.24;-0.0637628875703;7380.76921644;7381;5269;0.355901189387;0.355901189387;améliore;oui;;;71423;0.0576651973747;7204;0.0116893552628;7406
80;80;Somme;3;Emmanuel MAQUET_80_3;3ème circonscription;M;MAQUET;Emmanuel;49;LR-UMP;2;Non;Non;Oui;11.75;40.677459132;4;9160;10.93;18.31;-0.139762308969;6639.46620532;6639;9711;-4.57531760436;-1.042;degrade;oui;;;15078;0.0310684164536;13548;0.0179393940022;14145
80;80;Somme;3;Bruno MARIAGE_80_3;3ème circonscription;M;MARIAGE;Bruno;58;EM-MODEM;5;Non;Non;Non;11.75;40.677459132;4;10937;13.05;21.86;-0.0188177174085;10473.2264703;10473;11552;-0.754471544715;-0.754471544715;degrade;oui;;;41745;0.0440392981251;13546;0.0144839489479;14022
80;80;Somme;4;Eric RICHERMOZ_80_4;4ème circonscription;M;RICHERMOZ;Eric;24;FN;4;Non;Non;Non;11.75;40.677459132;4;15527;18.49;29.68;-0.121176346546;11746.5736618;11747;9266;0.603737422137;0.603737422137;améliore;oui;;;60621;0.040893260993;10167;0.0420062062491;11316
80;80;Somme;4;Jean-Claude LECLABART_80_4;4ème circonscription;M;LECLABART;Jean-Claude;62;EM-MODEM;7;Non;Non;Non;11.75;40.677459132;4;12940;15.41;24.73;0.0180385102842;13513.0881654;13513;13977;0.552555448409;0.552555448409;améliore;oui;;;41745;0.0440392981251;16897;0.0370769231215;18550
80;80;Somme;5;Olivier SPINELLI_80_5;5ème circonscription;M;SPINELLI;Olivier;52;FG-FI;3;Non;Non;Non;11.75;40.677459132;4;7146;8.77;20.07;-0.0549202256258;6297.13184334;6297;4770;0.357323232323;0.357323232323;améliore;non;;;71423;0.0576651973747;6703;0.0111309949227;6882
80;80;Somme;5;Loïc GRIMAUX_80_5;5ème circonscription;M;GRIMAUX;Loïc;31;FN;3;Non;Non;Non;11.75;40.677459132;4;16173;19.86;45.42;-0.0947447714406;13003.067443;13003;8487;0.412438199323;0.412438199323;améliore;non;;;60621;0.040893260993;8704;0.0441993767724;9748
81;81;Tarn;1;Tenhinan HADJI_81_1;1ère circonscription;F;HADJI;Tenhinan;30;FG-FI;8;Non;Non;Non;10.6;43.9457210083;6;7907;9.44;15.84;-0.137867036282;5756.31700031;5756;4759;0.683290978399;0.683290978399;améliore;non;;;71423;0.0576651973747;7645;-0.00580674300072;7543
81;81;Tarn;1;Frédéric CABROLIER_81_1;1ère circonscription;M;CABROLIER;Frédéric;50;FN;5;Non;Non;Non;10.6;43.9457210083;6;10422;12.44;20.87;-0.105886291641;8167.04177779;8167;6903;0.640807047457;0.640807047457;améliore;oui;;;60621;0.040893260993;8164;0.0310506465624;8818
81;81;Tarn;2;Marie-Christine VERDIER-JOUCLAS_81_2;2ème circonscription;F;VERDIER-JOUCLAS;Marie-Christine;52;EM-MODEM;4;Non;Non;Non;10.6;43.9457210083;6;16018;15.11;25.23;-0.00704467470103;15760.2685924;15760;19174;-0.0817490494297;-0.0817490494297;degrade_un_peu;oui;;;41745;0.0440392981251;33485;0.0554293076319;38762
