code du département;numéro département;libellé du département;code circonscription;link2;libellé circonscription;sexe;nom candidat;prénom candidat;age_candidat;nuance_politique;csp;personnalité_bool;candidat_sortant;parti_predecesseur2007;chomage_moyen_2012;age_moy_2012;region_uda_8_wcorse;voixmodele1;%_voix/ins;%_voix/exp;predictiont1;modele2voix;modele2rounded;voixt1;convergence_modele2;convergence_modele2_cut;convergence_modele_2_tag;passe_t2_2017;tweet_tag_count;tweet_tag_avg;tweet_nuance_count;tweet_nuance_avg;voix_t2_modele1_depuism2;prediction;voixT2_modele2
57;57;Moselle;7;Hélène ZANNIER_57_7;7ème circonscription;F;ZANNIER;Hélène;44;EM-MODEM;3;Non;Non;Oui;10.1;41.5651537518;3;10750;11.89;25.95;-0.100070784112;8537.63689083;8538;10290;4.80869565217;1.715;surestime;oui;;;41745;0.0440392981251;15423;0.0157856020633;16016
57;57;Moselle;7;Kévin PFEFFER_57_7;7ème circonscription;M;PFEFFER;Kévin;26;FN;3;Non;Non;Oui;10.1;41.5651537518;3;15999;17.7;38.62;-0.108480316709;12462.7109279;12463;8916;0.49922349287;0.49922349287;améliore;oui;;;60621;0.040893260993;12981;0.0250758853283;13801
57;57;Moselle;8;Brahim HAMMOUCHE_57_8;8ème circonscription;M;HAMMOUCHE;Brahim;46;EM-MODEM;3;Non;Non;Non;10.1;41.5651537518;3;10946;11.84;22.46;-0.077423136921;9158.66780336;9159;9729;1.46836483155;1.46836483155;ameliore/surestime;oui;;;41745;0.0440392981251;16706;0.00736581172135;16997
57;57;Moselle;8;Hervé HOFF_57_8;8ème circonscription;M;HOFF;Hervé;45;FN;2;Non;Non;Oui;10.1;41.5651537518;3;12664;13.69;25.99;-0.117490814967;9662.29041838;9662;7517;0.583252380027;0.583252380027;améliore;oui;;;60621;0.040893260993;10361;0.0328822423674;11246
57;57;Moselle;9;Emilie MATZ_57_9;9ème circonscription;F;MATZ;Emilie;32;FN;5;Non;Non;Non;10.1;41.5651537518;3;12362;12.43;21.63;-0.0959549210174;9911.37294881;9911;5690;0.367356115108;0.367356115108;améliore;oui;;;60621;0.040893260993;10694;0.0155861659785;11100
57;57;Moselle;9;Isabelle RAUCH_57_9;9ème circonscription;F;RAUCH;Isabelle;48;EM-MODEM;3;Non;Non;Non;10.1;41.5651537518;3;15672;15.75;27.42;-0.104451503862;12321.764927;12322;15458;15.6542056075;1.715;surestime;oui;;;41745;0.0440392981251;19618;0.0419456200017;21832
58;58;Nièvre;1;Perrine GOULET_58_1;1ère circonscription;F;GOULET;Perrine;39;EM-MODEM;3;Non;Non;Non;9.1;46.4584588156;4;11119;14.45;30.99;-0.0168647745606;10695.4966412;10695;12431;-0.323170731707;-0.323170731707;degrade;oui;;;41745;0.0440392981251;17404;0.0144552270745;18014
58;58;Nièvre;1;Pauline VIGNERON_58_1;1ère circonscription;F;VIGNERON;Pauline;26;FN;6;Non;Non;Non;9.1;46.4584588156;4;9652;12.55;26.9;-0.142432370821;6953.20353699;6953;5679;0.679335514724;0.679335514724;améliore;oui;;;60621;0.040893260993;7671;0.0130066425985;7912
58;58;Nièvre;2;Harold BLANOT_58_2;2ème circonscription;M;BLANOT;Harold;30;FN;1;Non;Non;Non;9.1;46.4584588156;4;11464;13.9;23.73;-0.113463131179;8828.21794548;8828;6485;0.529423579032;0.529423579032;améliore;non;;;60621;0.040893260993;9581;0.0163409514824;9963
58;58;Nièvre;2;Patrice PERROT_58_2;2ème circonscription;M;PERROT;Patrice;53;EM-MODEM;2;Non;Non;Non;9.1;46.4584588156;4;12097;14.66;25.05;0.0616732486715;14275.1908006;14275;14441;0.929180887372;0.929180887372;améliore;oui;;;41745;0.0440392981251;22149;0.0424679401369;24685
59;59;Nord;1;Adrien QUATENNENS_59_1;1ère circonscription;M;QUATENNENS;Adrien;27;FG-FI;5;Non;Non;Non;12.55;38.6882829338;2;8306;13.47;28.32;-0.209073212886;5132.37893582;5132;5236;1.0338762215;1.0338762215;ameliore/surestime;oui;;;71423;0.0576651973747;9229;-0.0255826621725;8701
59;59;Nord;1;Christophe ITIER_59_1;1ère circonscription;M;ITIER;Christophe;48;EM-MODEM;3;Non;Non;Non;12.55;38.6882829338;2;9106;14.76;31.05;0.0497365928726;10363.4860957;10363;8810;-4.24662162162;-1.042;degrade;oui;;;41745;0.0440392981251;12130;-0.0017444334551;12081
59;59;Nord;2;Houmria BERRADA_59_2;2ème circonscription;F;BERRADA;Houmria;34;EM-MODEM;2;Non;Non;Non;12.55;38.6882829338;2;13055;15.08;26.55;0.0389298460454;14405.9888487;14406;8935;-0.327912621359;-0.327912621359;degrade;oui;;;41745;0.0440392981251;19085;-0.0214720176649;18164
59;59;Nord;2;Ugo BERNALICIS_59_2;2ème circonscription;M;BERNALICIS;Ugo;27;FG-FI;3;Non;Non;Non;12.55;38.6882829338;2;11414;13.19;23.21;-0.193419987451;7311.69186544;7312;7598;1.0749475891;1.0749475891;ameliore/surestime;oui;;;71423;0.0576651973747;12993;-0.0286433869801;12164
59;59;Nord;3;Sylvie GODDYN_59_3;3ème circonscription;F;GODDYN;Sylvie;52;FN;4;Oui;Non;Non;12.55;38.6882829338;2;17505;18.61;41.44;0.14839743817;29536.0704203;29536;10040;-1.61165438714;-1.042;degrade;oui;;;60621;0.040893260993;7;0.0428778732048;8
59;59;Nord;4;Julien FRANQUET_59_4;4ème circonscription;M;FRANQUET;Julien;26;FN;5;Non;Non;Non;12.55;38.6882829338;2;9961;10.04;16.8;-0.137409484191;7259.27846004;7259;5324;0.582704334699;0.582704334699;améliore;non;;;60621;0.040893260993;7882;0.0226801104715;8328
59;59;Nord;4;Brigitte LISO_59_4;4ème circonscription;F;LISO;Brigitte;57;EM-MODEM;2;Non;Non;Non;12.55;38.6882829338;2;17292;17.43;29.17;0.0357913963793;18917.048399;18917;18781;1.09133646743;1.09133646743;ameliore/surestime;oui;;;41745;0.0440392981251;26686;0.0450635882973;29962
59;59;Nord;5;Guillaume DEKONINCK_59_5;5ème circonscription;M;DEKONINCK;Guillaume;28;EM-MODEM;1;Non;Non;Non;12.55;38.6882829338;2;14606;14.62;24.14;0.046684739873;16475.7681312;16476;14906;6.23333333333;1.715;surestime;oui;;;41745;0.0440392981251;19906;0.0130980840571;20535
59;59;Nord;5;Sébastien HUYGHE_59_5;5ème circonscription;M;HUYGHE;Sébastien;47;LR-UMP;3;Oui;Oui;Oui;12.55;38.6882829338;2;11599;11.61;19.17;-0.00545103578602;11454.3252958;11454;11757;-0.917721518987;-0.917721518987;degrade;oui;;;15078;0.0310684164536;15968;-0.00663025198512;15726
59;59;Nord;6;Thierry LAZARO_59_6;6ème circonscription;M;LAZARO;Thierry;56;LR-UMP;3;Oui;Oui;Oui;12.55;38.6882829338;2;12186;13.68;23.01;-0.00876093873574;11942.6370841;11943;10905;0.189695550351;0.189695550351;améliore;oui;;;15078;0.0310684164536;15678;-0.00349979801779;15552
59;59;Nord;6;Charlotte LECOCQ_59_6;6ème circonscription;F;LECOCQ;Charlotte;39;EM-MODEM;2;Non;Non;Non;12.55;38.6882829338;2;16631;18.67;31.4;0.0337000618554;18090.6895274;18091;17932;1.12221368178;1.12221368178;ameliore/surestime;oui;;;41745;0.0440392981251;19033;0.0426316186763;21222
59;59;Nord;7;Françoise COOLZAET_59_7;7ème circonscription;F;COOLZAET;Françoise;43;FN;5;Non;Non;Non;12.55;38.6882829338;2;7945;10.98;23.73;-0.0868636431446;6504.74473708;6505;4761;0.452261306533;0.452261306533;améliore;non;;;60621;0.040893260993;7164;0.0375892144364;7876
59;59;Nord;7;Arnaud VERSPIEREN_59_7;7ème circonscription;M;VERSPIEREN;Arnaud;58;EM-MODEM;8;Non;Non;Non;12.55;38.6882829338;2;10917;15.09;32.61;0.0441394914415;12224.8003188;12225;11226;4.23300970874;1.715;surestime;oui;;;41745;0.0440392981251;18507;-0.00798901241781;18170
59;59;Nord;8;Astrid LEPLAT_59_8;8ème circonscription;F;LEPLAT;Astrid;46;FN;3;Non;Non;Non;12.55;38.6882829338;2;7689;11.36;22.5;-0.0926041467336;6212.49016443;6212;4845;0.519338959212;0.519338959212;améliore;oui;;;60621;0.040893260993;7224;0.0391078982344;7976
59;59;Nord;8;Catherine OSSON_59_8;8ème circonscription;F;OSSON;Catherine;43;EM-MODEM;3;Non;Non;Non;12.55;38.6882829338;2;7648;11.3;22.38;0.0246516344493;8122.38285393;8122;6369;-0.370602032838;-0.370602032838;degrade;oui;;;41745;0.0440392981251;13016;-0.00599802651383;12837
59;59;Nord;9;Céleste VAN ISTERDAEL_59_9;9ème circonscription;F;VAN ISTERDAEL;Céleste;34;FG-FI;4;Non;Non;Non;12.55;38.6882829338;2;9317;10.14;18.21;-0.16602408341;6356.99708199;6357;4963;0.679834634819;0.679834634819;améliore;non;;;71423;0.0576651973747;8994;-0.0320492110997;8354
59;59;Nord;9;Valérie PETIT_59_9;9ème circonscription;F;PETIT;Valérie;40;EM-MODEM;4;Non;Non;Non;12.55;38.6882829338;2;16700;18.17;32.64;0.0330317185994;18132.9672718;18133;16999;4.79264214047;1.715;surestime;oui;;;41745;0.0440392981251;18923;0.0350740114234;20661
59;59;Nord;10;Virginie ROSEZ_59_10;10ème circonscription;F;ROSEZ;Virginie;48;FN;5;Non;Non;Non;12.55;38.6882829338;2;10942;13.36;24.85;-0.0940794116473;8810.83967598;8811;5734;0.409178187404;0.409178187404;améliore;non;;;60621;0.040893260993;9365;0.0347371230935;10216
59;59;Nord;10;Sophie TAÏEB_59_10;10ème circonscription;F;TAÏEB;Sophie;57;EM-MODEM;3;Non;Non;Non;12.55;38.6882829338;2;10012;12.22;22.74;0.0304233588168;10795.3581778;10795;8335;-0.466905187835;-0.466905187835;degrade;oui;;;41745;0.0440392981251;16383;-0.00630188206469;16147
59;59;Nord;11;Laurent PIETRASZEWSKI_59_11;11ème circonscription;M;PIETRASZEWSKI;Laurent;50;EM-MODEM;3;Non;Non;Oui;12.55;38.6882829338;2;13017;14.14;24.92;0.0529402651041;14955.8893973;14956;13110;20.8494623656;1.715;surestime;oui;;;41745;0.0440392981251;25121;0.00955091210085;25692
59;59;Nord;11;Nathalie ACS_59_11;11ème circonscription;F;ACS;Nathalie;46;FN;5;Non;Non;Non;12.55;38.6882829338;2;10915;11.86;20.89;-0.0893201024017;8885.9453441;8886;6760;0.488327316486;0.488327316486;améliore;oui;;;60621;0.040893260993;11043;0.0365309925921;12105
59;59;Nord;12;Anne Laure CATTELOT_59_12;12ème circonscription;F;CATTELOT;Anne Laure;28;EM-MODEM;3;Non;Non;Non;12.55;38.6882829338;2;11230;12.0;22.11;0.0283770394756;12043.1860961;12043;9710;-0.534868421053;-0.534868421053;degrade;oui;;;41745;0.0440392981251;18287;-0.0239830200355;17305
59;59;Nord;12;Gérard PHILIPPE_59_12;12ème circonscription;M;PHILIPPE;Gérard;59;FN;3;Non;Non;Oui;12.55;38.6882829338;2;17696;18.91;34.83;-0.106682368707;13841.8054528;13842;9921;0.495691318328;0.495691318328;améliore;oui;;;60621;0.040893260993;15867;0.0492435929563;18032
59;59;Nord;13;Philippe EYMERY_59_13;13ème circonscription;M;EYMERY;Philippe;65;FN;7;Non;Non;Oui;12.55;38.6882829338;2;14854;16.65;35.99;-0.12923112962;11030.9340971;11031;9893;0.770610763959;0.770610763959;améliore;oui;;;60621;0.040893260993;11621;0.0486461180585;13184
59;59;Nord;13;Sarah ROBIN_59_13;13ème circonscription;F;ROBIN;Sarah;28;EM-MODEM;3;Non;Non;Non;12.55;38.6882829338;2;10816;12.13;26.2;0.0283770394756;11599.2075526;11599;8283;-0.309119621003;-0.309119621003;degrade;non;;;41745;0.0440392981251;16017;-0.0303641325209;14935
59;59;Nord;14;Jean-Paul TISSERAND_59_14;14ème circonscription;M;TISSERAND;Jean-Paul;50;FN;3;Non;Non;Non;12.55;38.6882829338;2;17901;18.12;30.62;-0.111788918234;13838.4794873;13838;878;0.238677083945;0.238677083945;améliore;non;;;60621;0.040893260993;16775;0.0356030654894;18342
59;59;Nord;14;Julien LEMAITTE_59_14;14ème circonscription;M;LEMAITTE;Julien;36;EM-MODEM;3;Non;Non;Non;12.55;38.6882829338;2;12585;12.74;21.53;0.0323137130574;13638.4780553;13638;12407;-5.91573033708;-1.042;degrade;oui;;;41745;0.0440392981251;23763;-0.0136274822548;23029
59;59;Nord;15;Jennifer DE TEMMERMAN_59_15;15ème circonscription;F;DE TEMMERMAN;Jennifer;40;EM-MODEM;4;Non;Non;Non;12.55;38.6882829338;2;12971;13.54;22.76;0.0330317185994;14083.9951187;14084;13764;1.40353089533;1.40353089533;ameliore/surestime;oui;;;41745;0.0440392981251;23795;0.0121923550457;24492
59;59;Nord;15;Pascal PRINCE_59_15;15ème circonscription;M;PRINCE;Pascal;60;FN;7;Non;Non;Non;12.55;38.6882829338;2;16068;16.77;28.2;-0.122410750891;12121.3522509;12121;10095;0.660806964674;0.660806964674;améliore;oui;;;60621;0.040893260993;14596;0.0439942175483;16338
59;59;Nord;16;Chantal RYBAK_59_16;16ème circonscription;F;RYBAK;Chantal;64;EM-MODEM;7;Non;Non;Non;12.55;38.6882829338;2;8115;9.78;22.35;0.0382616182802;8938.18952532;8938;7266;-0.96937573616;-0.96937573616;degrade;non;;;41745;0.0440392981251;13950;-3.50846732632E-4;13939
59;59;Nord;16;Hortense DE MEREUIL_59_16;16ème circonscription;F;DE MEREUIL;Hortense;52;FN;2;Non;Non;Non;12.55;38.6882829338;2;15740;18.97;43.35;-0.0920978275854;12732.3010985;12732;10444;0.567975830816;0.567975830816;améliore;oui;;;60621;0.040893260993;14112;0.0445512960171;15821
59;59;Nord;17;Dimitri HOUBRON_59_17;17ème circonscription;M;HOUBRON;Dimitri;26;EM-MODEM;3;Non;Non;Non;12.55;38.6882829338;2;8489;11.54;20.35;0.0405485070403;9409.88843323;9410;7583;-1.01655629139;-1.01655629139;degrade;oui;;;41745;0.0440392981251;16279;-0.0286433869801;15240
59;59;Nord;17;Thibaut FRANCOIS_59_17;17ème circonscription;M;FRANCOIS;Thibaut;27;FN;3;Non;Non;Non;12.55;38.6882829338;2;12645;17.18;30.32;-0.130126028119;9371.14818876;9371;7993;0.703783319003;0.703783319003;améliore;oui;33;0.148333333333;60621;0.040893260993;11193;0.0197010785792;11738
59;59;Nord;18;Mélanie DISDIER_59_18;18ème circonscription;F;DISDIER;Mélanie;43;FN;2;Non;Non;Non;12.55;38.6882829338;2;17166;18.73;38.86;-0.0862266665591;14074.806783;14075;10234;0.44590305828;0.44590305828;améliore;non;;;60621;0.040893260993;14782;0.0525470797044;16964
59;59;Nord;18;Claire POMMEYROL-BURLET_59_18;18ème circonscription;F;POMMEYROL-BURLET;Claire;53;EM-MODEM;3;Non;Non;Non;12.55;38.6882829338;2;11513;12.56;26.07;0.0329999168653;12499.8169989;12500;10684;-1.19059107358;-1.042;degrade;oui;;;41745;0.0440392981251;15381;-0.0144482259391;14878
59;59;Nord;19;Sébastien CHENU_59_19;19ème circonscription;M;CHENU;Sébastien;44;FN;3;Non;Non;Non;12.55;38.6882829338;2;15993;20.23;35.9;-0.116072184625;12242.151582;12242;11839;0.902985074627;0.902985074627;améliore;oui;;;60621;0.040893260993;13903;0.046092681946;15656
59;59;Nord;19;Sabine HEBBAR_59_19;19ème circonscription;F;HEBBAR;Sabine;59;EM-MODEM;7;Non;Non;Non;12.55;38.6882829338;2;7672;9.7;17.22;0.0341429088266;8355.38589454;8355;6443;-0.555736371033;-0.555736371033;degrade;oui;;;41745;0.0440392981251;15727;-0.0123224558378;15287
59;59;Nord;20;Daniel ZIELINSKI_59_20;20ème circonscription;M;ZIELINSKI;Daniel;57;EM-MODEM;3;Non;Non;Non;12.55;38.6882829338;2;8957;11.05;24.53;0.0416559380393;9959.60317906;9960;6588;-0.423385394681;-0.423385394681;degrade;non;;;41745;0.0440392981251;13704;-0.0102808672924;13383
59;59;Nord;20;Ludovic DE DANNE_59_20;20ème circonscription;M;DE DANNE;Ludovic;41;FN;3;Non;Non;Oui;12.55;38.6882829338;2;14957;18.45;40.95;-0.117288133078;11417.1146064;11417;7397;0.468253968254;0.468253968254;améliore;oui;;;60621;0.040893260993;11929;0.0364249854758;13073
59;59;Nord;21;Valérie CAUDRON_59_21;21ème circonscription;F;CAUDRON;Valérie;56;FN;5;Non;Non;Non;12.55;38.6882829338;2;12800;15.5;30.72;-0.0933802487161;10323.5655793;10324;7323;0.452072302355;0.452072302355;améliore;oui;;;60621;0.040893260993;12065;0.0306703458298;13018
59;59;Nord;21;Christine LAURENT_59_21;21ème circonscription;F;LAURENT;Christine;42;PS;4;Non;Non;Non;12.55;38.6882829338;2;9638;11.67;23.13;-0.133682002299;7084.43010113;7084;1840;0.327519876892;0.327519876892;améliore;non;142;-0.0479797535211;16996;0.0266309411454;14042;-0.00294234258466;13947
60;60;Oise;1;Claire MARAIS-BEUIL_60_1;1ère circonscription;F;MARAIS-BEUIL;Claire;58;FN;8;Non;Non;Non;9.95;39.1002693605;4;15572;18.75;32.52;-0.124047662372;11702.9872713;11703;7340;0.469995140914;0.469995140914;améliore;non;;;60621;0.040893260993;12437;0.0286529054296;13347
60;60;Oise;1;Denis FLOUR_60_1;1ère circonscription;M;FLOUR;Denis;58;EM-MODEM;3;Non;Non;Non;9.95;39.1002693605;4;11602;13.97;24.23;0.0336221419705;12617.6372626;12618;9773;-0.555494805905;-0.555494805905;degrade;oui;;;41745;0.0440392981251;16809;0.00358577484519;16950
60;60;Oise;2;Agnès THILL_60_2;2ème circonscription;F;THILL;Agnès;53;EM-MODEM;3;Non;Non;Non;9.95;39.1002693605;4;12191;13.74;23.37;0.0252143676433;12966.0688272;12966;12991;0.96875;0.96875;améliore;oui;;;41745;0.0440392981251;20410;-0.00271917746401;20283
60;60;Oise;2;Gaëtan DUSSAUSAYE_60_2;2ème circonscription;M;DUSSAUSAYE;Gaëtan;23;FN;5;Non;Non;Oui;9.95;39.1002693605;4;17185;19.37;32.95;-0.133139071535;12647.6682344;12648;10684;0.697892631903;0.697892631903;améliore;oui;;;60621;0.040893260993;15386;0.0312031091858;16624
60;60;Oise;3;Philippe MURER_60_3;3ème circonscription;M;MURER;Philippe;49;FN;4;Non;Non;Non;9.95;39.1002693605;4;11519;15.6;27.34;-0.0767694942885;9652.62165743;9653;6584;0.37811550152;0.37811550152;améliore;oui;;;60621;0.040893260993;11522;0.0240121088683;12216
60;60;Oise;3;Pascal BOIS_60_3;3ème circonscription;M;BOIS;Pascal;57;EM-MODEM;3;Non;Non;Non;9.95;39.1002693605;4;9038;12.24;21.45;0.0368603135212;9916.39317723;9916;8658;-2.31052631579;-1.042;degrade;oui;;;41745;0.0440392981251;18205;0.00753977856304;18529
60;60;Oise;4;Eric WOERTH_60_4;4ème circonscription;M;WOERTH;Eric;61;LR-UMP;3;Oui;Oui;Oui;9.95;39.1002693605;4;12862;13.91;23.57;-0.0148703574108;12429.0560878;12429;12407;0.951648351648;0.951648351648;améliore;oui;;;15078;0.0310684164536;16613;0.0182833710771;17359
60;60;Oise;4;Stéphanie LOZANO_60_4;4ème circonscription;F;LOZANO;Stéphanie;41;EM-MODEM;8;Non;Non;Non;9.95;39.1002693605;4;15496;16.76;28.39;0.0223903795486;16361.6609352;16362;15607;7.8018018018;1.715;surestime;oui;;;41745;0.0440392981251;17418;0.0330610302462;18914
60;60;Oise;5;François GACHIGNARD_60_5;5ème circonscription;M;GACHIGNARD;François;45;FN;3;Non;Non;Non;9.95;39.1002693605;4;11842;16.28;27.67;-0.0849777999759;9737.49520382;9737;6596;0.401258101411;0.401258101411;améliore;non;;;60621;0.040893260993;10395;0.034494317498;11332
60;60;Oise;5;Emmanuelle BOUR_60_5;5ème circonscription;F;BOUR;Emmanuelle;60;EM-MODEM;3;Non;Non;Non;9.95;39.1002693605;4;10039;13.8;23.46;0.0179665159311;10481.7170142;10482;10218;2.4748603352;1.715;surestime;oui;;;41745;0.0440392981251;15518;0.0017674760656;15582
60;60;Oise;6;Michel GUINIOT_60_6;6ème circonscription;M;GUINIOT;Michel;62;FN;3;Non;Non;Oui;9.95;39.1002693605;4;12634;16.8;28.89;-0.0825584086355;10446.7803604;10447;7759;0.448615384615;0.448615384615;améliore;oui;;;60621;0.040893260993;13007;0.0392505473032;14366
60;60;Oise;6;Carole BUREAU-BONNARD_60_6;6ème circonscription;F;BUREAU-BONNARD;Carole;51;EM-MODEM;3;Non;Non;Non;9.95;39.1002693605;4;11203;14.9;25.62;0.0249045020543;11905.6833007;11906;11091;-6.27678571429;-1.042;degrade;oui;;;41745;0.0440392981251;17902;-0.00247591347971;17800
60;60;Oise;7;Philippe LAMBILLIOTTE_60_7;7ème circonscription;M;LAMBILLIOTTE;Philippe;64;FN;7;Non;Non;Non;9.95;39.1002693605;4;12846;16.89;29.2;-0.10198725887;10157.3556427;10157;7458;0.499072011878;0.499072011878;améliore;non;;;60621;0.040893260993;10872;0.0338519430206;11831
60;60;Oise;7;Jean-François DARDENNE_60_7;7ème circonscription;M;DARDENNE;Jean-François;57;EM-MODEM;4;Non;Non;Non;9.95;39.1002693605;4;9734;12.8;22.12;0.0381702908564;10718.7106253;10719;9066;-1.4745508982;-1.042;degrade;oui;;;41745;0.0440392981251;17256;-0.00215682986821;17171
61;61;Orne;1;Joaquim PUEYO_61_1;1ère circonscription;M;PUEYO;Joaquim;67;PS;7;Oui;Oui;Oui;9.2;44.0955830785;4;10370;14.91;24.59;0.0523003478983;11891.8918434;11892;10441;21.4366197183;1.715;surestime;oui;;;16996;0.0266309411454;16579;0.0216645447013;17473
61;61;Orne;1;Raymond HERBRETEAU_61_1;1ère circonscription;M;HERBRETEAU;Raymond;67;FN;7;Non;Non;Non;9.2;44.0955830785;4;8695;12.5;20.62;-0.117935469345;6627.26164609;6627;4314;0.472038347409;0.472038347409;améliore;non;;;60621;0.040893260993;6934;0.0312441520764;7493
61;61;Orne;2;Ophélie LEROUGE_61_2;2ème circonscription;F;LEROUGE;Ophélie;39;EM-MODEM;2;Non;Non;Non;9.2;44.0955830785;4;9285;13.75;23.17;-0.0135323728075;9000.1455993;9000;10727;-0.197642163662;-0.197642163662;degrade_un_peu;oui;;;41745;0.0440392981251;11129;0.0107641058049;11415
61;61;Orne;2;Véronique LOUWAGIE_61_2;2ème circonscription;F;LOUWAGIE;Véronique;56;LR-UMP;3;Oui;Oui;Oui;9.2;44.0955830785;4;10075;14.91;25.15;-0.0147469839413;9738.63459435;9739;10699;-0.538461538462;-0.538461538462;degrade;oui;;;15078;0.0310684164536;12727;0.0184249344571;13304
61;61;Orne;3;Isabelle BOSCHER_61_3;3ème circonscription;F;BOSCHER;Isabelle;52;EM-MODEM;4;Non;Non;Non;9.2;44.0955830785;4;12358;17.25;29.43;-0.0141713488885;11961.2575575;11961;12980;-0.638263665595;-0.638263665595;degrade;oui;;;41745;0.0440392981251;15537;0.0175467037724;16205
61;61;Orne;3;Katia FRÉMONT_61_3;3ème circonscription;F;FRÉMONT;Katia;39;FN;5;Non;Non;Non;9.2;44.0955830785;4;9431;13.16;22.46;-0.110245284823;7316.65302331;7317;5019;0.479147778785;0.479147778785;améliore;non;;;60621;0.040893260993;8016;0.019431192863;8400
62;62;Pas-de-Calais;1;Bruno DUVERGÉ_62_1;1ère circonscription;M;DUVERGÉ;Bruno;60;EM-MODEM;3;Non;Non;Non;12.3;39.9012345094;2;13363;12.82;20.81;0.04249062022;14893.8563233;14894;15037;0.914575866189;0.914575866189;améliore;oui;;;41745;0.0440392981251;25585;0.0383500489109;28187
62;62;Pas-de-Calais;1;Agnès CAUDRON_62_1;1ère circonscription;F;CAUDRON;Agnès;48;FN;1;Non;Non;Non;12.3;39.9012345094;2;20744;19.9;32.3;-0.0976292228032;16567.7403993;16568;12710;0.519790888723;0.519790888723;améliore;oui;;;60621;0.040893260993;19602;0.0688999210049;23672
62;62;Pas-de-Calais;2;Alban HEUSELE_62_2;2ème circonscription;M;HEUSELE;Alban;36;FN;4;Non;Non;Non;12.3;39.9012345094;2;11563;13.56;27.2;-0.119043984182;8790.7623903;8791;7718;0.720936280884;0.720936280884;améliore;oui;;;60621;0.040893260993;9363;0.042369876296;10432
62;62;Pas-de-Calais;2;Jacqueline MAQUET_62_2;2ème circonscription;F;MAQUET;Jacqueline;68;EM-MODEM;3;Oui;Oui;Non;12.3;39.9012345094;2;13608;15.96;32.01;0.113388756756;19394.0348918;19394;15889;2.53660675142;1.715;surestime;oui;;;41745;0.0440392981251;26461;0.0409584401208;29365
62;62;Pas-de-Calais;3;José EVRARD_62_3;3ème circonscription;M;EVRARD;José;71;FN;7;Non;Non;Oui;12.3;39.9012345094;2;16652;19.45;36.45;-0.13063708138;12326.2031417;12326;11707;0.874823053589;0.874823053589;améliore;oui;;;60621;0.040893260993;13936;0.0686244787124;16814
62;62;Pas-de-Calais;3;Patrick DEBRUYNE_62_3;3ème circonscription;M;DEBRUYNE;Patrick;40;EM-MODEM;3;Non;Non;Non;12.3;39.9012345094;2;7599;8.88;16.63;0.0470176041851;8580.0391213;8580;6276;-0.741496598639;-0.741496598639;degrade;oui;;;41745;0.0440392981251;16852;0.00317995232281;16977
62;62;Pas-de-Calais;4;Thibaut GUILLUY_62_4;4ème circonscription;M;GUILLUY;Thibaut;40;EM-MODEM;2;Non;Non;Non;12.3;39.9012345094;2;13841;15.64;27.11;0.0597004899081;16233.1507495;16233;17158;0.721133554417;0.721133554417;améliore;oui;;;41745;0.0440392981251;19063;0.0565757725343;22144
62;62;Pas-de-Calais;4;Daniel FASQUELLE_62_4;4ème circonscription;M;FASQUELLE;Daniel;54;LR-UMP;3;Oui;Oui;Oui;12.3;39.9012345094;2;11158;12.61;21.86;2.47963062474E-4;11164.3761882;11164;15126;0.00151209677419;0.00151209677419;améliore;oui;;;15078;0.0310684164536;15350;0.0390459228123;16944
62;62;Pas-de-Calais;5;Antoine GOLLIOT_62_5;5ème circonscription;M;GOLLIOT;Antoine;31;FN;3;Non;Non;Non;12.3;39.9012345094;2;13660;15.21;26.79;-0.127775912872;10178.2891993;10178;8789;0.71484294806;0.71484294806;améliore;oui;;;60621;0.040893260993;12490;0.0519327170201;14307
62;62;Pas-de-Calais;5;Jean-Pierre PONT_62_5;5ème circonscription;M;PONT;Jean-Pierre;67;EM-MODEM;3;Non;Non;Non;12.3;39.9012345094;2;12067;13.44;23.66;0.0474678734872;13642.6686146;13643;13145;1.46196660482;1.46196660482;ameliore/surestime;oui;;;41745;0.0440392981251;22459;0.0306967743632;24234
62;62;Pas-de-Calais;6;Brigitte BOURGUIGNON_62_6;6ème circonscription;F;BOURGUIGNON;Brigitte;58;EM-MODEM;3;Oui;Oui;Non;12.3;39.9012345094;2;13296;14.58;24.05;0.112862486873;18907.005649;18907;20173;0.815908099462;0.815908099462;améliore;oui;;;41745;0.0440392981251;25946;0.0746486393269;31935
62;62;Pas-de-Calais;6;Marie-Christine BOURGEOIS_62_6;6ème circonscription;F;BOURGEOIS;Marie-Christine;65;FN;7;Non;Non;Non;12.3;39.9012345094;2;17254;18.92;31.21;-0.133521730539;12687.2665207;12687;10914;0.720347003155;0.720347003155;améliore;oui;;;60621;0.040893260993;15137;0.0709954669867;18406
62;62;Pas-de-Calais;7;Philippe OLIVIER_62_7;7ème circonscription;M;OLIVIER;Philippe;55;FN;3;Non;Non;Non;12.3;39.9012345094;2;17068;18.32;32.67;-0.104500207068;13417.834385;13418;10033;0.518834399431;0.518834399431;améliore;oui;;;60621;0.040893260993;15424;0.0706405619727;18733
