code du département;numéro département;libellé du département;code circonscription;link2;libellé circonscription;sexe;nom candidat;prénom candidat;age_candidat;nuance_politique;csp;personnalité_bool;candidat_sortant;parti_predecesseur2007;chomage_moyen_2012;age_moy_2012;region_uda_8_wcorse;voixmodele1;%_voix/ins;%_voix/exp;predictiont1;modele2voix;modele2rounded;voixt1;convergence_modele2;convergence_modele2_cut;convergence_modele_2_tag;passe_t2_2017;tweet_tag_count;tweet_tag_avg;tweet_nuance_count;tweet_nuance_avg;voixt2Modele1;prediction;voixT2_modele2
10;10;Aube;1;Bruno SUBTIL_10_1;1ère circonscription;M;SUBTIL;Bruno;61;FN;3;Non;Non;Oui;12.75;41.719101558;4;12106;18.81;33.17;-0.0619902612911;10495.6758225;10496;8109;0.402802101576;0.402802101576;améliore;oui;;;60621;0.040893260993;12106;0.0533585612618;13927
10;10;Aube;2;Jean-Christophe LEFEVRE_10_2;2ème circonscription;M;LEFEVRE;Jean-Christophe;29;FN;3;Non;Non;Non;12.75;41.719101558;4;12314;16.68;27.85;-0.0797393050913;10248.4891145;10248;8041;0.483501053124;0.483501053124;améliore;non;;;60621;0.040893260993;12314;0.0310266680525;13299
10;10;Aube;2;Valérie BAZIN-MALGRAS_10_2;2ème circonscription;F;BAZIN-MALGRAS;Valérie;47;LR-UMP;2;Non;Non;Oui;12.75;41.719101558;4;12196;16.52;27.59;-0.177293869326;8108.18308028;8108;8947;1.25823330255;1.25823330255;ameliore/surestime;oui;;;15078;0.0310684164536;12196;0.0125027872293;12563
10;10;Aube;2;Djamila HADDAD_10_2;2ème circonscription;F;HADDAD;Djamila;50;EM-MODEM;4;Non;Non;Non;12.75;41.719101558;4;10422;14.11;23.57;-0.012341767953;10129.9966299;10130;11251;-0.352231604343;-0.352231604343;degrade;oui;;;41745;0.0440392981251;13136;0.0157563145006;13640
10;10;Aube;3;Angélique RANC_10_3;3ème circonscription;F;RANC;Angélique;29;FN;8;Non;Non;Non;12.75;41.719101558;4;10240;15.6;26.28;-0.112629621362;7900.78666555;7901;6697;0.660174992944;0.660174992944;améliore;non;;;60621;0.040893260993;10727;0.0324226341251;11628
10;10;Aube;3;Gérard MENUEL_10_3;3ème circonscription;M;MENUEL;Gérard;65;LR-UMP;7;Oui;Oui;Oui;12.75;41.719101558;4;9033;13.76;23.18;-0.0695343632234;7696.5775033;7697;7373;0.804819277108;0.804819277108;améliore;oui;;;15078;0.0310684164536;9798;0.0162030285257;10185
10;10;Aube;3;Pascal LANDRÉAT_10_3;3ème circonscription;M;LANDRÉAT;Pascal;52;EM-MODEM;3;Non;Non;Non;12.75;41.719101558;4;8904;13.56;22.85;0.0645200399394;10602.09201;10602;10180;1.33072100313;1.33072100313;ameliore/surestime;oui;;;41745;0.0440392981251;11512;0.0126420468387;11862
11;11;Aude;1;Danièle HÉRIN_11_1;1ère circonscription;F;HÉRIN;Danièle;70;EM-MODEM;7;Non;Non;Non;13.4;44.2860223571;8;13033;13.7;22.93;-0.0468460337079;11700.3367526;11700;13486;-2.94260485651;-1.042;degrade;oui;;;41745;0.0440392981251;27769;0.0401283850706;30745
11;11;Aude;1;Christophe BARTHÈS_11_1;1ère circonscription;M;BARTHÈS;Christophe;50;FN;1;Non;Non;Oui;13.4;44.2860223571;8;15203;15.99;26.74;-0.0182905832684;14576.0118343;14576;11199;0.156593406593;0.156593406593;améliore;oui;;;60621;0.040893260993;19694;0.0678420485417;23701
11;11;Aude;2;Jean-François DARAUD_11_2;2ème circonscription;M;DARAUD;Jean-François;62;FN;7;Non;Non;Non;13.4;44.2860223571;8;14095;15.86;27.48;-0.0241550933744;13332.4507118;13332;8492;0.13617704801;0.13617704801;améliore;oui;;;60621;0.040893260993;18398;0.0561093168951;21341
11;11;Aude;2;Alain PEREA_11_2;2ème circonscription;M;PEREA;Alain;46;EM-MODEM;3;Non;Non;Non;13.4;44.2860223571;8;11300;12.71;22.03;0.0133964635328;11665.4455132;11665;11729;0.850815850816;0.850815850816;améliore;oui;;;41745;0.0440392981251;24496;0.0179492357411;25575
11;11;Aude;3;Mireille ROBERT_11_3;3ème circonscription;F;ROBERT;Mireille;55;EM-MODEM;3;Non;Non;Non;13.4;44.2860223571;8;12508;14.1;24.13;-0.0393231712578;11425.2234165;11425;14223;-0.631486880466;-0.631486880466;degrade;oui;;;41745;0.0440392981251;27308;0.0432472134265;30502
11;11;Aude;3;Christelle DE L'EPINOIS_11_3;3ème circonscription;F;DE L'EPINOIS;Christelle;67;FN;7;Non;Non;Non;13.4;44.2860223571;8;12923;14.57;24.93;-0.0703964081419;10989.2217283;10989;9053;0.499741602067;0.499741602067;améliore;non;;;60621;0.040893260993;16358;0.0585149992914;19115
12;12;Aveyron;1;Stéphane MAZARS_12_1;1ère circonscription;M;MAZARS;Stéphane;48;EM-MODEM;3;Non;Non;Non;7.35;45.5167381484;6;14166;18.5;30.67;0.0449449663346;15899.6014335;15900;19962;0.29917184265;0.29917184265;améliore;oui;;;41745;0.0440392981251;17581;0.0612157879125;20717
12;12;Aveyron;1;Yves CENSI_12_1;1ère circonscription;M;CENSI;Yves;53;LR-UMP;3;Oui;Oui;Oui;7.35;45.5167381484;6;12461;16.28;26.98;0.0141123082015;12886.6260784;12887;9923;-0.167848699764;-0.167848699764;degrade_un_peu;oui;;;15078;0.0310684164536;15237;0.00806370329736;15528
12;12;Aveyron;2;Pascal MAZET_12_2;2ème circonscription;M;MAZET;Pascal;46;FG-FI;5;Non;Non;Non;7.35;45.5167381484;6;8543;12.22;21.19;-0.09119611768;6924.91247539;6925;6478;0.783535108959;0.783535108959;améliore;non;;;71423;0.0576651973747;12417;-0.009231633652;12156
12;12;Aveyron;2;Anne BLANC_12_2;2ème circonscription;F;BLANC;Anne;50;EM-MODEM;3;Non;Non;Non;7.35;45.5167381484;6;12254;17.53;30.4;0.00562282747612;12415.7928602;12416;15563;0.0489573889393;0.0489573889393;améliore;oui;;;41745;0.0440392981251;18630;0.0271710273571;19916
12;12;Aveyron;3;Jean-Louis AUSTRUY_12_3;3ème circonscription;M;AUSTRUY;Jean-Louis;62;EM-MODEM;3;Non;Non;Non;7.35;45.5167381484;6;13094;18.24;31.43;0.030119447557;14107.0871231;14107;13122;36.1785714286;1.715;surestime;oui;;;41745;0.0440392981251;18628;0.0115987473472;19146
12;12;Aveyron;3;Catherine LAUR_12_3;3ème circonscription;F;LAUR;Catherine;61;FG-FI;3;Non;Non;Non;7.35;45.5167381484;6;8482;11.81;20.36;-0.168002000893;5760.97866966;5761;5124;0.810303752233;0.810303752233;améliore;non;;;71423;0.0576651973747;11170;0.00288548147124;11245
13;13;Bouches-du-Rhône;1;Valérie BOYER_13_1;1ère circonscription;F;BOYER;Valérie;54;LR-UMP;3;Oui;Oui;Oui;11.75;41.0259914928;8;10171;12.98;22.2;-0.0781546207585;8495.89298877;8496;8481;0.991124260355;0.991124260355;améliore;oui;;;15078;0.0310684164536;10843;0.0114528461832;11141
13;13;Bouches-du-Rhône;1;Pascal CHAMASSIAN_13_1;1ère circonscription;M;CHAMASSIAN;Pascal;51;EM-MODEM;5;Non;Non;Non;11.75;41.0259914928;8;10013;12.77;21.85;-0.0264620882727;9421.11115595;9421;10111;-6.04081632653;-1.042;degrade;oui;;;41745;0.0440392981251;13067;0.0075661484795;13301
13;13;Bouches-du-Rhône;1;Franck ALLISIO_13_1;1ère circonscription;M;ALLISIO;Franck;36;FN;3;Non;Non;Non;11.75;41.0259914928;8;12416;15.84;27.1;-0.0353393197002;11445.7006763;11446;6834;0.173772841276;0.173772841276;améliore;non;;;60621;0.040893260993;12843;0.038218747747;14144
13;13;Bouches-du-Rhône;2;Dominique TIAN_13_2;2ème circonscription;M;TIAN;Dominique;57;LR-UMP;2;Oui;Oui;Oui;11.75;41.0259914928;8;14513;18.43;30.23;-0.0808650526625;12047.3670584;12047;9933;0.538427947598;0.538427947598;améliore;oui;;;15078;0.0310684164536;18436;0.0179060394351;19246
13;13;Bouches-du-Rhône;2;Claire PITOLLAT_13_2;2ème circonscription;F;PITOLLAT;Claire;37;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;13122;16.66;27.34;-0.0437334179789;11864.9692072;11865;14372;-1.0056;-1.0056;degrade;oui;;;41745;0.0440392981251;16077;0.0357837501767;17587
13;13;Bouches-du-Rhône;3;Stéphane RAVIER_13_3;3ème circonscription;M;RAVIER;Stéphane;47;FN;5;Oui;Non;Oui;11.75;41.0259914928;8;11390;15.5;27.97;0.164887542055;21163.0813882;21163;9024;-4.13060016906;-1.042;degrade;oui;;;60621;0.040893260993;14115;0.0547159004901;16304
13;13;Bouches-du-Rhône;3;Sarah SOILIHI_13_3;3ème circonscription;F;SOILIHI;Sarah;24;FG-FI;8;Non;Non;Non;11.75;41.0259914928;8;8990;12.24;22.08;-0.20103208322;5658.84252516;5659;5403;0.928631168107;0.928631168107;améliore;non;;;71423;0.0576651973747;19759;-0.015396681949;19071
13;13;Bouches-du-Rhône;4;Corinne VERSINI_13_4;4ème circonscription;F;VERSINI;Corinne;56;EM-MODEM;2;Non;Non;Non;11.75;41.0259914928;8;7613;12.76;23.86;-0.0583894101927;6655.28134593;6655;5587;0.472852912142;0.472852912142;améliore;oui;;;41745;0.0440392981251;11584;0.00478263126093;11714
13;13;Bouches-du-Rhône;4;Jean-Luc MÉLENCHON_13_4;4ème circonscription;M;MÉLENCHON;Jean-Luc;65;FG-FI;8;Oui;Non;Non;11.75;41.0259914928;8;10786;18.08;33.81;0.196279151112;25164.0416033;25164;8460;-6.18142734308;-1.042;degrade;oui;;;71423;0.0576651973747;14453;0.0171917082372;15061
13;13;Bouches-du-Rhône;5;Hendrik DAVI_13_5;5ème circonscription;M;DAVI;Hendrik;39;FG-FI;3;Non;Non;Non;11.75;41.0259914928;8;9294;13.46;23.78;-0.0153140374762;8971.98689729;8972;6296;0.107404936624;0.107404936624;améliore;oui;;;71423;0.0576651973747;12043;-0.00348941405486;11947
13;13;Bouches-du-Rhône;5;Cathy RACON-BOUZON_13_5;5ème circonscription;F;RACON-BOUZON;Cathy;40;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;11310;16.38;28.94;-0.0462652102235;10167.1070128;10167;9621;0.676731793961;0.676731793961;améliore;oui;;;41745;0.0440392981251;16274;0.00949223496576;16642
13;13;Bouches-du-Rhône;6;Eléonore BEZ_13_6;6ème circonscription;F;BEZ;Eléonore;40;FN;5;Non;Non;Oui;11.75;41.0259914928;8;10333;13.66;24.36;-0.0450198527875;9315.50871779;9316;6171;0.244353676117;0.244353676117;améliore;non;;;60621;0.040893260993;14358;0.0425788820406;16007
13;13;Bouches-du-Rhône;6;Eléonore LEPRETTRE_13_6;6ème circonscription;F;LEPRETTRE;Eléonore;26;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;11310;14.95;26.67;-0.0440798008036;10218.3977637;10218;11169;7.74468085106;1.715;surestime;oui;;;41745;0.0440392981251;20834;-0.00193391665709;20741
13;13;Bouches-du-Rhône;7;Sophie GRECH_13_7;7ème circonscription;F;GRECH;Sophie;31;FN;5;Non;Non;Oui;11.75;41.0259914928;8;7442;11.38;25.79;-0.0465023485223;6686.32245637;6686;4789;0.284960422164;0.284960422164;améliore;oui;;;60621;0.040893260993;7833;0.0334463062401;8515
13;13;Bouches-du-Rhône;7;Ouali BRINIS_13_7;7ème circonscription;M;BRINIS;Ouali;54;FG-FI;8;Non;Non;Non;11.75;41.0259914928;8;9669;14.79;33.5;-0.0186564329421;9262.4340188;9262;3064;0.06161998486;0.06161998486;améliore;non;;;71423;0.0576651973747;18214;0.00675706985144;18504
13;13;Bouches-du-Rhône;8;Sandra DALBIN_13_8;8ème circonscription;F;DALBIN;Sandra;34;LR-UMP;5;Non;Non;Oui;11.75;41.0259914928;8;12782;12.78;21.43;-0.170662209372;8628.52583623;8629;7062;0.726048951049;0.726048951049;améliore;non;;;15078;0.0310684164536;13842;-0.0142253254632;13396
13;13;Bouches-du-Rhône;8;Jean-Marc ZULESI_13_8;8ème circonscription;M;ZULESI;Jean-Marc;29;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;13150;13.15;22.05;0.010607722692;13483.3892372;13483;15850;0.123333333333;0.123333333333;améliore;oui;;;41745;0.0440392981251;17129;0.0445194595814;19202
13;13;Bouches-du-Rhône;8;Antoine BAUDINO_13_8;8ème circonscription;M;BAUDINO;Antoine;24;FN;3;Non;Non;Oui;11.75;41.0259914928;8;16458;16.46;27.6;-0.0778220951737;13757.9891563;13758;11041;0.498430865793;0.498430865793;améliore;oui;;;60621;0.040893260993;17132;0.0640069350061;20366
13;13;Bouches-du-Rhône;9;Sylvie BRUNET_13_9;9ème circonscription;F;BRUNET;Sylvie;58;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;12310;12.7;21.35;-0.0529675867421;10896.5863856;10897;13655;-1.05055762082;-1.042;degrade;oui;13;0.0876923076923;41745;0.0440392981251;27992;0.0437959179676;31315
13;13;Bouches-du-Rhône;9;Hervé ITRAC_13_9;9ème circonscription;M;ITRAC;Hervé;65;FN;3;Non;Non;Oui;11.75;41.0259914928;8;14982;15.46;25.99;-0.0382128299687;13720.0900801;13720;8153;0.184800117147;0.184800117147;améliore;non;;;60621;0.040893260993;20295;0.0620556541706;23978
13;13;Bouches-du-Rhône;10;Laurent JACOBELLI_13_10;10ème circonscription;M;JACOBELLI;Laurent;47;FN;2;Non;Non;Oui;11.75;41.0259914928;8;18508;17.46;34.77;-0.0472387576262;16600.4833419;16600;10862;0.249542244311;0.249542244311;améliore;oui;;;60621;0.040893260993;20379;0.0657678184217;24362
13;13;Bouches-du-Rhône;10;François-Michel LAMBERT_13_10;10ème circonscription;M;LAMBERT;François-Michel;50;EM-MODEM;3;Oui;Oui;Non;11.75;41.0259914928;8;14287;13.47;26.84;0.129923962564;21937.0278345;21937;16122;4.1689373297;1.715;surestime;oui;;;41745;0.0440392981251;24023;0.0513140823594;27468
13;13;Bouches-du-Rhône;11;Christian KERT_13_11;11ème circonscription;M;KERT;Christian;70;LR-UMP;3;Oui;Oui;Oui;11.75;41.0259914928;8;11605;12.86;22.19;-0.105907916843;9093.62891572;9094;8041;0.704545454545;0.704545454545;améliore;oui;;;15078;0.0310684164536;12335;0.0158216205835;12810
13;13;Bouches-du-Rhône;11;Maximilien FUSONE_13_11;11ème circonscription;M;FUSONE;Maximilien;37;FN;5;Non;Non;Non;11.75;41.0259914928;8;11503;12.75;22.0;-0.0332968954329;10654.0375805;10654;7413;0.207579462103;0.207579462103;améliore;non;;;60621;0.040893260993;11967;0.0361645307256;13105
13;13;Bouches-du-Rhône;11;Mohamed LAQHILA_13_11;11ème circonscription;M;LAQHILA;Mohamed;57;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;15076;16.71;28.83;-0.0134881875077;14614.9704391;14615;14495;0.793459552496;0.793459552496;améliore;oui;;;41745;0.0440392981251;16940;0.0388661173532;18690
13;13;Bouches-du-Rhône;12;Eric DIARD_13_12;12ème circonscription;M;DIARD;Eric;51;LR-UMP;3;Non;Non;Oui;11.75;41.0259914928;8;10310;11.19;18.99;-0.102480847836;8142.87592605;8143;9819;4.41344195519;1.715;surestime;oui;;;15078;0.0310684164536;23467;0.014320942974;24281
13;13;Bouches-du-Rhône;12;Jean-Lin LACAPELLE_13_12;12ème circonscription;M;LACAPELLE;Jean-Lin;50;FN;3;Non;Non;Oui;11.75;41.0259914928;8;18358;19.92;33.82;-0.0453259944095;16538.6238986;16539;8706;0.188458350601;0.188458350601;améliore;non;;;60621;0.040893260993;19523;0.0589671090252;22845
13;13;Bouches-du-Rhône;13;Magali SIREROLS_13_13;13ème circonscription;F;SIREROLS;Magali;42;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;9548;10.19;23.06;-0.0462710183043;8583.04505019;8583;10159;-1.57937806874;-1.042;degrade;oui;;;41745;0.0440392981251;18824;0.0123802800424;19385
13;13;Bouches-du-Rhône;13;Emmanuel FOUQUART_13_13;13ème circonscription;M;FOUQUART;Emmanuel;50;FN;2;Non;Non;Oui;11.75;41.0259914928;8;15980;17.05;38.6;-0.0392205545475;14600.1131122;14600;10073;0.233621127476;0.233621127476;améliore;non;;;60621;0.040893260993;19434;0.0623162344269;22980
13;13;Bouches-du-Rhône;14;Anne-Laurence PETEL_13_14;14ème circonscription;F;PETEL;Anne-Laurence;47;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;16363;16.74;27.56;-0.0482486021653;14642.469505;14642;17552;-1.44743481918;-1.042;degrade;oui;;;41745;0.0440392981251;20510;0.0611347643032;24162
13;13;Bouches-du-Rhône;14;Stéphane PAOLI_13_14;14ème circonscription;M;PAOLI;Stéphane;35;LR-UMP;2;Non;Non;Oui;11.75;41.0259914928;8;14415;14.75;24.28;-0.100823186524;11428.5586189;11429;7937;0.46094473603;0.46094473603;améliore;oui;;;15078;0.0310684164536;19678;-0.00569794036816;19422
13;13;Bouches-du-Rhône;15;Nathalie FARRO_13_15;15ème circonscription;F;FARRO;Nathalie;45;EM-MODEM;4;Non;Non;Non;11.75;41.0259914928;8;14985;14.3;24.0;-0.0629767341151;12962.2386532;12962;15941;-2.11610878661;-1.042;degrade;oui;;;41745;0.0440392981251;16922;0.0516544106291;19368
13;13;Bouches-du-Rhône;15;Jean-Alexandre MOUSSET-SEISSON_13_15;15ème circonscription;M;MOUSSET-SEISSON;Jean-Alexandre;32;FN;1;Non;Non;Oui;11.75;41.0259914928;8;18045;17.22;28.9;-0.0473929081168;16179.4583467;16179;11068;0.267450193493;0.267450193493;améliore;non;;;60621;0.040893260993;18760;0.0605781172151;22062
13;13;Bouches-du-Rhône;15;Bernard REYNÈS_13_15;15ème circonscription;M;REYNÈS;Bernard;63;LR-UMP;3;Oui;Oui;Oui;11.75;41.0259914928;8;13474;12.86;21.58;-0.0943601500052;10842.6738179;10843;13488;-187.928571429;-1.042;degrade;oui;;;15078;0.0310684164536;14598;0.0391311257621;16118
13;13;Bouches-du-Rhône;16;Valérie LAUPIES_13_16;16ème circonscription;F;LAUPIES;Valérie;51;FN;3;Non;Non;Oui;11.75;41.0259914928;8;15793;17.44;29.66;-0.0529374896843;13980.6429896;13981;11951;0.471629359708;0.471629359708;améliore;oui;;;60621;0.040893260993;19578;0.0709935421209;23806
13;13;Bouches-du-Rhône;16;Gérard GERON_13_16;16ème circonscription;M;GERON;Gérard;61;FG-FI;3;Non;Non;Non;11.75;41.0259914928;8;11189;12.35;21.01;-0.00386383717531;11089.8950623;11090;6662;0.0218687872763;0.0218687872763;améliore;non;;;71423;0.0576651973747;24704;0.00954922564373;25266
14;14;Calvados;1;Fabrice LE VIGOUREUX_14_1;1ère circonscription;M;LE VIGOUREUX;Fabrice;47;EM-MODEM;3;Non;Non;Non;9.3;41.4910884874;4;13823;19.72;38.45;0.0777297109128;17192.699577;17193;14196;9.03485254692;1.715;surestime;oui;;;41745;0.0440392981251;16626;0.0421885455368;18515
14;14;Calvados;1;Karinne GUALBERT_14_1;1ère circonscription;F;GUALBERT;Karinne;55;FG-FI;4;Non;Non;Non;9.3;41.4910884874;4;7643;10.9;21.26;-0.133823380295;5616.17302587;5616;4467;0.63822418136;0.63822418136;améliore;non;;;71423;0.0576651973747;12513;0.001609580854;12560
14;14;Calvados;2;Eric HALPHEN_14_2;2ème circonscription;M;HALPHEN;Eric;57;EM-MODEM;3;Non;Non;Oui;9.3;41.4910884874;4;11644;17.23;28.69;0.0371288756299;12785.1132707;12785;11522;-9.35245901639;-1.042;degrade;oui;;;41745;0.0440392981251;17511;0.0168115573547;18231
14;14;Calvados;2;Etienne BRASSELET_14_2;2ème circonscription;M;BRASSELET;Etienne;60;FG-FI;4;Non;Non;Non;9.3;41.4910884874;4;8242;12.2;20.31;-0.0914628947098;6676.82072576;6677;4069;0.375029954469;0.375029954469;améliore;non;;;71423;0.0576651973747;12920;0.0107402643174;13252
14;14;Calvados;3;Sébastien LECLERC_14_3;3ème circonscription;M;LECLERC;Sébastien;47;LR-UMP;3;Non;Non;Non;9.3;41.4910884874;4;10151;12.86;21.57;-0.111061963869;7860.44012483;7860;8123;1.12968441815;1.12968441815;ameliore/surestime;oui;;;15078;0.0310684164536;11044;-0.00464366361482;10927
14;14;Calvados;3;Florence LEHERICY_14_3;3ème circonscription;F;LEHERICY;Florence;49;EM-MODEM;5;Non;Non;Non;9.3;41.4910884874;4;11130;14.1;23.65;-0.0403936508966;10141.4840846;10141;11602;-2.09533898305;-1.042;degrade;oui;;;41745;0.0440392981251;14646;-3.49723854188E-4;14634
14;14;Calvados;3;Christelle LECHEVALIER-LETARD_14_3;3ème circonscription;F;LECHEVALIER-LETARD;Christelle;48;FN;5;Non;Non;Non;9.3;41.4910884874;4;11726;14.85;24.92;-0.100961812452;9293.68775998;9294;6702;0.484076433121;0.484076433121;améliore;non;;;60621;0.040893260993;12294;0.0223783773138;12980
14;14;Calvados;4;Nicole AMELINE_14_4;4ème circonscription;F;AMELINE;Nicole;64;LR-UMP;3;Oui;Oui;Oui;9.3;41.4910884874;4;16037;15.87;26.0;-0.0709889038214;13618.6552289;13619;12186;0.627888860036;0.627888860036;améliore;oui;;;15078;0.0310684164536;22235;0.0228325338649;23504
14;14;Calvados;4;Christophe BLANCHET_14_4;4ème circonscription;M;BLANCHET;Christophe;44;EM-MODEM;2;Non;Non;Non;9.3;41.4910884874;4;16497;16.32;26.75;0.0467471344772;18612.2008928;18612;20338;0.550637854725;0.550637854725;améliore;oui;;;41745;0.0440392981251;20454;0.0736667092927;25093
14;14;Calvados;5;Cédric NOUVELOT_14_5;5ème circonscription;M;NOUVELOT;Cédric;40;LR-UMP;2;Non;Non;Oui;9.3;41.4910884874;4;11320;12.59;25.25;-0.13490005447;8297.48302081;8297;10926;7.67258883249;1.715;surestime;oui;;;15078;0.0310684164536;16952;0.0177069173518;17688
14;14;Calvados;5;Bertrand BOUYX_14_5;5ème circonscription;M;BOUYX;Bertrand;47;EM-MODEM;3;Non;Non;Non;9.3;41.4910884874;4;17401;19.35;38.82;0.0777297109128;21642.9259452;21643;18388;4.29787234043;1.715;surestime;oui;;;41745;0.0440392981251;19523;0.0666469963552;23405
14;14;Calvados;6;Alain TOURRET_14_6;6ème circonscription;M;TOURRET;Alain;69;EM-MODEM;3;Oui;Oui;Non;9.3;41.4910884874;4;17309;18.5;36.59;0.121933746735;25610.31521;25610;17108;-41.2985074627;-1.042;degrade;oui;;;41745;0.0440392981251;24409;0.0473717836376;27589
14;14;Calvados;6;Jean-Philippe ROY_14_6;6ème circonscription;M;ROY;Jean-Philippe;51;FN;3;Non;Non;Non;9.3;41.4910884874;4;12248;13.09;25.89;-0.106637456021;9581.37243123;9581;6262;0.445539592382;0.445539592382;améliore;oui;;;60621;0.040893260993;14128;0.0217826907071;14894
15;15;Cantal;1;François DANEMANS_15_1;1ère circonscription;M;DANEMANS;François;51;EM-MODEM;3;Non;Non;Non;6.25;46.3776147972;7;12747;20.23;36.19;-0.0111871796545;12422.8375513;12423;12411;0.964285714286;0.964285714286;améliore;oui;;;41745;0.0440392981251;14063;0.00410101937123;14198
15;15;Cantal;1;Vincent DESCOEUR_15_1;1ère circonscription;M;DESCOEUR;Vincent;54;LR-UMP;4;Oui;Non;Oui;6.25;46.3776147972;7;7403;11.75;21.02;0.0171466932667;7713.63970943;7714;11165;0.0826687931951;0.0826687931951;améliore;oui;;;15078;0.0310684164536;9887;0.00683225849547;10046
15;15;Cantal;2;Jean-Yves BONY_15_2;2ème circonscription;M;BONY;Jean-Yves;62;LR-UMP;1;Non;Non;Non;6.25;46.3776147972;7;8319;15.29;30.56;-0.0926604613835;6720.64047122;6721;9381;-1.50470809793;-1.042;degrade;oui;;;15078;0.0310684164536;11336;0.0041860742337;11447
15;15;Cantal;2;Patricia ROCHES_15_2;2ème circonscription;F;ROCHES;Patricia;42;EM-MODEM;3;Non;Non;Non;6.25;46.3776147972;7;8751;16.08;32.14;-0.0464137012775;7864.00865069;7864;6929;0.48682766191;0.48682766191;améliore;oui;;;41745;0.0440392981251;10501;-0.0123504754802;10207
16;16;Charente;1;Thomas MESNIER_16_1;1ère circonscription;M;MESNIER;Thomas;31;EM-MODEM;3;Non;Non;Non;9.7;44.3322888526;5;14244;16.77;29.83;-0.00100019777444;14211.2332374;14211;15228;-0.0335365853659;-0.0335365853659;degrade_un_peu;oui;;;41745;0.0440392981251;18402;0.0241983629978;19521
16;16;Charente;1;Elise VOUVET_16_1;1ère circonscription;F;VOUVET;Elise;38;LR-UMP;3;Non;Non;Non;9.7;44.3322888526;5;9321;10.97;19.52;-0.165267131405;6370.82061307;6371;4586;0.623020063358;0.623020063358;améliore;non;;;15078;0.0310684164536;12579;0.00855680910525;12834
16;16;Charente;2;Daniel SAUVAITRE_16_2;2ème circonscription;M;SAUVAITRE;Daniel;60;LR-UMP;1;Non;Non;Oui;9.7;44.3322888526;5;12702;15.12;24.7;-0.137220077046;9260.87519337;9261;6637;0.56735366859;0.56735366859;améliore;oui;;;15078;0.0310684164536;13647;0.0130185339627;14075
16;16;Charente;2;Isabelle LASSALLE_16_2;2ème circonscription;F;LASSALLE;Isabelle;51;FN;5;Non;Non;Non;9.7;44.3322888526;5;11123;13.24;21.63;-0.157709994897;7735.91950883;7736;5833;0.640264650284;0.640264650284;améliore;non;;;60621;0.040893260993;11123;0.0293981992792;11961
16;16;Charente;2;Sandra MARSAUD_16_2;2ème circonscription;F;MARSAUD;Sandra;43;EM-MODEM;3;Non;Non;Non;9.7;44.3322888526;5;13061;15.55;25.4;-0.0368364021759;11998.8611374;11999;14773;-0.620327102804;-0.620327102804;degrade;oui;;;41745;0.0440392981251;17126;0.0312026222141;18504
16;16;Charente;3;Madeleine NGOMBET BITOO_16_3;3ème circonscription;F;NGOMBET BITOO;Madeleine;54;EM-MODEM;3;Non;Non;Non;9.7;44.3322888526;5;14062;15.46;31.53;-0.0386853158768;12863.5778064;12864;13247;1.46993865031;1.46993865031;ameliore/surestime;oui;;;41745;0.0440392981251;23417;0.0373660005471;25729
